geo,year,gdp_const_ppp2011_dollar
isl,2019,16037131180
isl,2020,16507069790
isl,2021,16986378455
isl,2022,17465559254
isl,2023,17962751950
isl,2024,18474091445
isl,2025,18998958612
isl,2026,19537591392
isl,2027,20089276837
isl,2028,20655682972
isl,2029,21236619555
isl,2030,21832920240
isl,2031,22444748100
isl,2032,23072192670
isl,2033,23716307010
isl,2034,24378290710
isl,2035,25058913971
isl,2036,25759056540
isl,2037,26479260546
isl,2038,27220478679
isl,2039,27983741202
isl,2040,28769610450
ind,1800,1.77E+11
ind,1820,1.84E+11
ind,1870,2.24E+11
ind,1913,3.33E+11
ind,1929,3.47E+11
ind,1941,3.47E+11
ind,1946,3.19E+11
ind,1947,3.20E+11
ind,1948,3.21E+11
ind,1949,3.27E+11
ind,1950,3.38E+11
ind,1951,3.43E+11
ind,1952,3.51E+11
ind,1953,3.71E+11
ind,1954,3.84E+11
ind,1955,3.91E+11
ind,1956,4.11E+11
ind,1957,4.05E+11
ind,1958,4.33E+11
ind,1959,4.40E+11
ind,1960,4.69E+11
ind,1961,4.80E+11
ind,1962,4.88E+11
ind,1963,5.10E+11
ind,1964,5.47E+11
ind,1965,5.23E+11
ind,1966,5.26E+11
ind,1967,5.68E+11
ind,1968,5.80E+11
ind,1969,6.18E+11
ind,1970,6.48E+11
ind,1971,6.54E+11
ind,1972,6.52E+11
ind,1973,6.83E+11
ind,1974,6.92E+11
ind,1975,7.54E+11
ind,1976,7.65E+11
ind,1977,8.26E+11
ind,1978,8.72E+11
ind,1979,8.28E+11
ind,1980,8.89E+11
ind,1981,9.47E+11
ind,1982,9.78E+11
ind,1983,1.06E+12
ind,1984,1.10E+12
ind,1985,1.15E+12
ind,1986,1.20E+12
ind,1987,1.25E+12
ind,1988,1.38E+12
ind,1989,1.47E+12
ind,1990,1.55E+12
ind,1991,1.57E+12
ind,1992,1.66E+12
ind,1993,1.74E+12
ind,1994,1.85E+12
ind,1995,2.00E+12
ind,1996,2.15E+12
ind,1997,2.24E+12
ind,1998,2.38E+12
ind,1999,2.59E+12
ind,2000,2.69E+12
ind,2001,2.82E+12
ind,2002,2.92E+12
ind,2003,3.15E+12
ind,2004,3.40E+12
ind,2005,3.72E+12
ind,2006,4.07E+12
ind,2007,4.47E+12
ind,2008,4.65E+12
ind,2009,5.04E+12
ind,2010,5.57E+12
ind,2011,5.94E+12
ind,2012,6.25E+12
ind,2013,6.69E+12
ind,2014,7.19E+12
ind,2015,7.72E+12
ind,2016,8.30E+12
ind,2017,8.92E+12
ind,2018,9.60E+12
ind,2019,1.03E+13
ind,2020,1.11E+13
ind,2021,1.19E+13
ind,2022,1.28E+13
ind,2023,1.37E+13
ind,2024,1.46E+13
ind,2025,1.56E+13
ind,2026,1.66E+13
ind,2027,1.76E+13
ind,2028,1.87E+13
ind,2029,1.98E+13
ind,2030,2.10E+13
ind,2031,2.21E+13
ind,2032,2.33E+13
ind,2033,2.45E+13
ind,2034,2.58E+13
ind,2035,2.70E+13
ind,2036,2.83E+13
ind,2037,2.95E+13
ind,2038,3.08E+13
ind,2039,3.20E+13
ind,2040,3.33E+13
idn,1800,16011893730
idn,1820,16922227559
idn,1821,17097031854
idn,1822,17256316000
idn,1823,17434466334
idn,1824,17596842630
idn,1825,17778401760
idn,1826,17943927436
idn,1827,18128960640
idn,1828,18297695365
idn,1829,18486267441
idn,1830,18658273348
idn,1831,18850451646
idn,1832,19025789300
idn,1833,19221640695
idn,1834,19400376192
idn,1835,19599969120
idn,1836,19782164964
idn,1837,19985571474
idn,1838,20171293696
idn,1839,20378584368
idn,1840,20567900509
idn,1841,20779147515
idn,1842,20972125610
idn,1843,21187405824
idn,1844,21384113373
idn,1845,21603501180
idn,1846,21804011348
idn,1847,22027583802
idn,1848,22231968213
idn,1849,22459804020
idn,1850,22689889264
idn,1851,22974460272
idn,1852,23284839686
idn,1853,23576808774
idn,1854,23895194078
idn,1855,24194748900
idn,1856,24521346780
idn,1857,24852262838
idn,1858,25163701750
idn,1859,25503149077
idn,1860,25822675828
idn,1861,26170872120
idn,1862,26523668772
idn,1863,26855861608
idn,1864,27217748115
idn,1865,27584412636
idn,1866,27929767824
idn,1867,28305876300
idn,1868,28660189194
idn,1869,29045981240
idn,1870,29436863675
idn,1871,29569064640
idn,1872,29798226213
idn,1873,30578207737
idn,1874,31366607020
idn,1875,31870511478
idn,1876,32725683600
idn,1877,33146462570
idn,1878,32726603026
idn,1879,33387644472
idn,1880,33865899648
idn,1881,35942566545
idn,1882,34810520685
idn,1883,34482019287
idn,1884,37357690755
idn,1885,38011498678
idn,1886,38076838784
idn,1887,38644302561
idn,1888,38781387463
idn,1889,38772524334
idn,1890,38319133347
idn,1891,39216171088
idn,1892,40854636949
idn,1893,41661184550
idn,1894,42373151308
idn,1895,42757658944
idn,1896,43066842900
idn,1897,43842924840
idn,1898,44281206968
idn,1899,46752016250
idn,1900,48484961226
idn,1901,47896782360
idn,1902,47078635490
idn,1903,49718689024
idn,1904,50461654975
idn,1905,51129549108
idn,1906,52559807154
idn,1907,53884136209
idn,1908,53941459990
idn,1909,56519174999
idn,1910,59926728849
idn,1911,62762206401
idn,1912,63835608748
idn,1913,66708031841
idn,1914,66769438956
idn,1915,67647353670
idn,1916,68290690500
idn,1917,68198201421
idn,1918,69815149688
idn,1919,76312449680
idn,1920,74262209420
idn,1921,74586204189
idn,1922,76784370058
idn,1923,78500437360
idn,1924,82594372824
idn,1925,84349952500
idn,1926,89416371824
idn,1927,95150627040
idn,1928,98772182964
idn,1929,1.02E+11
idn,1930,1.03E+11
idn,1931,95312596328
idn,1932,95059468996
idn,1933,95852395587
idn,1934,97810817784
idn,1935,1.03E+11
idn,1936,1.11E+11
idn,1937,1.19E+11
idn,1938,1.23E+11
idn,1939,1.25E+11
idn,1940,1.36E+11
idn,1941,1.38E+11
idn,1942,1.03E+11
idn,1943,92735949696
idn,1944,74247732546
idn,1945,65264368260
idn,1946,68222359836
idn,1947,76483734500
idn,1948,90215075156
idn,1949,1.00E+11
idn,1950,1.08E+11
idn,1951,1.16E+11
idn,1952,1.19E+11
idn,1953,1.25E+11
idn,1954,1.34E+11
idn,1955,1.39E+11
idn,1956,1.39E+11
idn,1957,1.52E+11
idn,1958,1.44E+11
idn,1959,1.52E+11
idn,1960,1.60E+11
idn,1961,1.69E+11
idn,1962,1.71E+11
idn,1963,1.65E+11
idn,1964,1.72E+11
idn,1965,1.75E+11
idn,1966,1.78E+11
idn,1967,1.76E+11
idn,1968,1.96E+11
idn,1969,2.22E+11
idn,1970,2.46E+11
idn,1971,2.62E+11
idn,1972,2.93E+11
idn,1973,3.37E+11
idn,1974,3.51E+11
idn,1975,3.50E+11
idn,1976,3.84E+11
idn,1977,4.14E+11
idn,1978,4.36E+11
idn,1979,4.59E+11
idn,1980,5.00E+11
idn,1981,5.31E+11
idn,1982,5.13E+11
idn,1983,5.31E+11
idn,1984,5.70E+11
idn,1985,5.87E+11
idn,1986,6.25E+11
idn,1987,6.60E+11
idn,1988,7.01E+11
idn,1989,7.67E+11
idn,1990,8.38E+11
idn,1991,9.13E+11
idn,1992,9.78E+11
idn,1993,1.05E+12
idn,1994,1.13E+12
idn,1995,1.22E+12
idn,1996,1.31E+12
idn,1997,1.37E+12
idn,1998,1.19E+12
idn,1999,1.20E+12
idn,2000,1.25E+12
idn,2001,1.30E+12
idn,2002,1.35E+12
idn,2003,1.42E+12
idn,2004,1.49E+12
idn,2005,1.57E+12
idn,2006,1.65E+12
idn,2007,1.75E+12
idn,2008,1.85E+12
idn,2009,1.92E+12
idn,2010,2.04E+12
idn,2011,2.16E+12
idn,2012,2.28E+12
idn,2013,2.40E+12
idn,2014,2.52E+12
idn,2015,2.65E+12
idn,2016,2.78E+12
idn,2017,2.94E+12
idn,2018,3.09E+12
idn,2019,3.26E+12
idn,2020,3.43E+12
idn,2021,3.60E+12
idn,2022,3.79E+12
idn,2023,3.98E+12
idn,2024,4.18E+12
idn,2025,4.38E+12
idn,2026,4.58E+12
idn,2027,4.79E+12
idn,2028,5.01E+12
idn,2029,5.22E+12
idn,2030,5.45E+12
idn,2031,5.67E+12
idn,2032,5.90E+12
idn,2033,6.13E+12
idn,2034,6.37E+12
idn,2035,6.61E+12
idn,2036,6.85E+12
idn,2037,7.09E+12
idn,2038,7.33E+12
idn,2039,7.57E+12
idn,2040,7.81E+12
irn,1800,6125517417
irn,1820,6428800000
irn,1870,9062955000
irn,1913,16062234000
irn,1950,69099605120
irn,1951,68975219978
irn,1952,68910928944
irn,1953,68977900404
irn,1954,69006970860
irn,1955,69065670988
irn,1956,75299022357
irn,1957,85894087261
irn,1958,96004462359
irn,1959,1.04E+11
irn,1960,1.14E+11
irn,1961,1.24E+11
irn,1962,1.27E+11
irn,1963,1.41E+11
irn,1964,1.51E+11
irn,1965,1.70E+11
irn,1966,1.87E+11
irn,1967,2.08E+11
irn,1968,2.40E+11
irn,1969,2.71E+11
irn,1970,3.00E+11
irn,1971,3.38E+11
irn,1972,3.93E+11
irn,1973,4.27E+11
irn,1974,4.56E+11
irn,1975,4.82E+11
irn,1976,5.64E+11
irn,1977,5.59E+11
irn,1978,4.98E+11
irn,1979,4.58E+11
irn,1980,4.00E+11
irn,1981,3.88E+11
irn,1982,4.45E+11
irn,1983,5.03E+11
irn,1984,5.05E+11
irn,1985,5.14E+11
irn,1986,4.67E+11
irn,1987,4.67E+11
irn,1988,4.47E+11
irn,1989,4.68E+11
irn,1990,5.22E+11
irn,1991,5.89E+11
irn,1992,6.16E+11
irn,1993,6.08E+11
irn,1994,6.08E+11
irn,1995,6.26E+11
irn,1996,6.72E+11
irn,1997,6.95E+11
irn,1998,7.14E+11
irn,1999,7.28E+11
irn,2000,7.66E+11
irn,2001,7.94E+11
irn,2002,8.54E+11
irn,2003,9.16E+11
irn,2004,9.63E+11
irn,2005,1.01E+12
irn,2006,1.07E+12
irn,2007,1.14E+12
irn,2008,1.15E+12
irn,2009,1.18E+12
irn,2010,1.26E+12
irn,2011,1.30E+12
irn,2012,1.21E+12
irn,2013,1.19E+12
irn,2014,1.20E+12
irn,2015,1.21E+12
irn,2016,1.23E+12
irn,2017,1.24E+12
irn,2018,1.26E+12
irn,2019,1.28E+12
irn,2020,1.30E+12
irn,2021,1.31E+12
irn,2022,1.33E+12
irn,2023,1.34E+12
irn,2024,1.36E+12
irn,2025,1.38E+12
irn,2026,1.40E+12
irn,2027,1.42E+12
irn,2028,1.44E+12
irn,2029,1.46E+12
irn,2030,1.48E+12
irn,2031,1.50E+12
irn,2032,1.53E+12
irn,2033,1.55E+12
irn,2034,1.58E+12
irn,2035,1.61E+12
irn,2036,1.64E+12
irn,2037,1.67E+12
irn,2038,1.70E+12
irn,2039,1.74E+12
irn,2040,1.77E+12
irq,1800,1044612400
irq,1820,1063489000
irq,1870,1884940000
irq,1913,4376775000
irq,1950,17163295192
irq,1951,18800428290
irq,1952,20854839726
irq,1953,29264094430
irq,1954,34681573220
irq,1955,33105966030
irq,1956,35195223086
irq,1957,34657364070
irq,1958,38425972525
irq,1959,39806337496
irq,1960,44198352858
irq,1961,49054047120
irq,1962,51295300607
irq,1963,50171384082
irq,1964,55989927215
irq,1965,60891756402
irq,1966,63993721584
irq,1967,62460513954
irq,1968,73550115860
irq,1969,76032549598
irq,1970,75714585675
irq,1971,80638734915
irq,1972,78689616438
irq,1973,95559440072
irq,1974,1.08E+11
irq,1975,1.24E+11
irq,1976,1.45E+11
irq,1977,1.45E+11
irq,1978,1.71E+11
irq,1979,2.23E+11
irq,1980,2.28E+11
irq,1981,1.90E+11
irq,1982,1.83E+11
irq,1983,1.60E+11
irq,1984,1.61E+11
irq,1985,1.66E+11
irq,1986,1.75E+11
irq,1987,2.10E+11
irq,1988,2.17E+11
irq,1989,1.95E+11
irq,1990,1.95E+11
irq,1991,70074633783
irq,1992,92973680352
irq,1993,1.21E+11
irq,1994,1.26E+11
irq,1995,1.29E+11
irq,1996,1.43E+11
irq,1997,1.74E+11
irq,1998,2.35E+11
irq,1999,2.77E+11
irq,2000,2.81E+11
irq,2001,2.87E+11
irq,2002,2.67E+11
irq,2003,1.78E+11
irq,2004,2.74E+11
irq,2005,2.87E+11
irq,2006,3.17E+11
irq,2007,3.23E+11
irq,2008,3.46E+11
irq,2009,3.68E+11
irq,2010,3.91E+11
irq,2011,4.33E+11
irq,2012,4.90E+11
irq,2013,5.34E+11
irq,2014,5.03E+11
irq,2015,5.42E+11
irq,2016,5.90E+11
irq,2017,6.39E+11
irq,2018,6.90E+11
irq,2019,7.42E+11
irq,2020,8.01E+11
irq,2021,8.64E+11
irq,2022,9.32E+11
irq,2023,1.00E+12
irq,2024,1.08E+12
irq,2025,1.16E+12
irq,2026,1.24E+12
irq,2027,1.32E+12
irq,2028,1.41E+12
irq,2029,1.51E+12
irq,2030,1.61E+12
irq,2031,1.71E+12
irq,2032,1.82E+12
irq,2033,1.93E+12
irq,2034,2.05E+12
irq,2035,2.17E+12
irq,2036,2.29E+12
irq,2037,2.42E+12
irq,2038,2.55E+12
irq,2039,2.68E+12
irq,2040,2.82E+12
irl,1800,5881691803
irl,1820,7331326953
irl,1821,7541122240
irl,1822,7719881974
irl,1823,7906939530
irl,1824,8090860032
irl,1825,8283234756
irl,1826,8484262590
irl,1827,8682163791
irl,1828,8888880216
irl,1829,9104612550
irl,1830,9317233121
irl,1831,9539038943
irl,1832,9739604448
irl,1833,9936222354
irl,1834,10145966980
irl,1835,10351762260
irl,1836,10566392388
irl,1837,10782874317
irl,1838,11002539375
irl,1839,11229997620
irl,1840,11465354140
irl,1841,11696765902
irl,1842,11895191900
irl,1843,12096202826
irl,1844,12325617171
irl,1845,10332451645
irl,1846,8638521320
irl,1847,9486972625
irl,1848,7773651600
irl,1849,7197070054
irl,1850,8809075800
irl,1851,9691644903
irl,1852,10321080399
irl,1853,10241877600
irl,1854,10193057010
irl,1855,10224626153
irl,1856,10297733039
irl,1857,10352039060
irl,1858,10449775971
irl,1859,10548491877
irl,1860,10623819600
irl,1861,10715970118
irl,1862,10845817619
irl,1863,10891513704
irl,1864,10901383024
irl,1865,10967745915
irl,1866,10979869582
irl,1867,11064465958
irl,1868,11181579375
irl,1869,11305766484
irl,1870,11405465274
irl,1871,11476492668
irl,1872,11541854368
irl,1873,11562711650
irl,1874,11616660939
irl,1875,11693013244
irl,1876,11810975165
irl,1877,11949233913
irl,1878,12064216830
irl,1879,12151319934
irl,1880,12128118912
irl,1881,12116082186
irl,1882,12133535505
irl,1883,12075495366
irl,1884,12078077384
irl,1885,12113678349
irl,1886,12158407638
irl,1887,12157930078
irl,1888,12144146625
irl,1889,12154698297
irl,1890,12179261304
irl,1891,12204373035
irl,1892,12209713047
irl,1893,12263136417
irl,1894,12339304170
irl,1895,12387863710
irl,1896,12465006316
irl,1897,12561001353
irl,1898,12656317207
irl,1899,12739627502
irl,1900,12776621228
irl,1901,12843455328
irl,1902,12941337054
irl,1903,13023756651
irl,1904,13126009770
irl,1905,13233800664
irl,1906,13368484944
irl,1907,13475462676
irl,1908,13603535720
irl,1909,13750207500
irl,1910,13884342650
irl,1911,14024422269
irl,1912,14138205569
irl,1913,14221611873
irl,1914,14058994051
irl,1915,13755578417
irl,1916,13617884415
irl,1917,13499309400
irl,1918,13405701132
irl,1919,13510448348
irl,1920,13420475000
irl,1921,13297320000
irl,1922,13262836000
irl,1923,13228446000
irl,1924,13194955000
irl,1925,13160865000
irl,1926,13122907000
irl,1927,13510533000
irl,1928,13910400000
irl,1929,14350182000
irl,1930,14708175000
irl,1931,15151878000
irl,1932,14824623000
irl,1933,14487142000
irl,1934,14988695000
irl,1935,15458113000
irl,1936,15923889000
irl,1937,15359080000
irl,1938,15830430000
irl,1939,15846534000
irl,1940,16008696000
irl,1941,16231039000
irl,1942,16100942000
irl,1943,16038024000
irl,1944,16059520000
irl,1945,15961464000
irl,1946,16192532000
irl,1947,16532466000
irl,1948,17366730000
irl,1949,18309302000
irl,1950,18180613413
irl,1951,18742452750
irl,1952,19317348390
irl,1953,19889190752
irl,1954,20119139930
irl,1955,20734411845
irl,1956,20529603072
irl,1957,20526148779
irl,1958,20204536125
irl,1959,21016006359
irl,1960,22260346554
irl,1961,23467906857
irl,1962,24224170944
irl,1963,25336334001
irl,1964,26363893840
irl,1965,26878547850
irl,1966,27188417520
irl,1967,28809176550
irl,1968,31259133240
irl,1969,33263770833
irl,1970,34225844020
irl,1971,35525197950
irl,1972,37806752320
irl,1973,39595636476
irl,1974,41293992456
irl,1975,43627049577
irl,1976,44275420737
irl,1977,48049389111
irl,1978,51652649356
irl,1979,53144716066
irl,1980,54951356244
irl,1981,56708774325
irl,1982,57941694720
irl,1983,57851292428
irl,1984,60300677844
irl,1985,62221417418
irl,1986,62086854374
irl,1987,65032230940
irl,1988,68614375020
irl,1989,72951335020
irl,1990,79339428492
irl,1991,80551744020
irl,1992,82950737042
irl,1993,85158499712
irl,1994,90226647860
irl,1995,99081076562
irl,1996,1.08E+11
irl,1997,1.20E+11
irl,1998,1.30E+11
irl,1999,1.43E+11
irl,2000,1.57E+11
irl,2001,1.65E+11
irl,2002,1.75E+11
irl,2003,1.80E+11
irl,2004,1.89E+11
irl,2005,1.99E+11
irl,2006,2.07E+11
irl,2007,2.15E+11
irl,2008,2.08E+11
irl,2009,1.95E+11
irl,2010,1.96E+11
irl,2011,2.03E+11
irl,2012,2.05E+11
irl,2013,2.07E+11
irl,2014,2.18E+11
irl,2015,2.26E+11
irl,2016,2.33E+11
irl,2017,2.39E+11
irl,2018,2.45E+11
irl,2019,2.52E+11
irl,2020,2.59E+11
irl,2021,2.66E+11
irl,2022,2.73E+11
irl,2023,2.80E+11
irl,2024,2.87E+11
irl,2025,2.95E+11
irl,2026,3.03E+11
irl,2027,3.10E+11
irl,2028,3.19E+11
irl,2029,3.27E+11
irl,2030,3.36E+11
irl,2031,3.45E+11
irl,2032,3.54E+11
irl,2033,3.64E+11
irl,2034,3.74E+11
irl,2035,3.84E+11
irl,2036,3.95E+11
irl,2037,4.06E+11
irl,2038,4.18E+11
irl,2039,4.30E+11
irl,2040,4.43E+11
isr,1800,184549566
isr,1850,186019244
isr,1860,202113594
isr,1877,251540520
isr,1878,255927423
isr,1879,260395464
isr,1880,265229460
isr,1881,269870265
isr,1882,274597500
isr,1883,279707436
isr,1884,284620331
isr,1885,289626120
isr,1886,295030188
isr,1887,300233077
isr,1888,305848654
isr,1889,311118236
isr,1890,316804698
isr,1891,322272405
isr,1892,328167675
isr,1893,333845400
isr,1894,340055200
isr,1895,346379306
isr,1896,352914456
isr,1897,359222651
isr,1898,366243344
isr,1899,373399400
isr,1900,380693220
isr,1901,388128286
isr,1902,395707065
isr,1903,403432048
isr,1904,410925288
isr,1905,419335034
isr,1906,427520361
isr,1907,435865447
isr,1908,444374056
isr,1909,453047790
isr,1910,461892695
isr,1911,477544308
isr,1912,487320316
isr,1913,496854220
isr,1914,480267687
isr,1918,403232970
isr,1922,502331272
isr,1931,1305969490
isr,1932,1548810016
isr,1933,1954324475
isr,1934,2309874459
isr,1935,2378041695
isr,1936,2049473376
isr,1937,1857664730
isr,1938,1740436713
isr,1939,1759837020
isr,1940,1836683424
isr,1941,2137635912
isr,1942,2599431800
isr,1943,2791656751
isr,1944,2964463922
isr,1945,3163406204
isr,1946,3584433608
isr,1950,4982819170
isr,1951,6005482285
isr,1952,6164660651
isr,1953,6301209175
isr,1954,7718077122
isr,1955,8882383020
isr,1956,9666690930
isr,1957,10384249203
isr,1958,11078618208
isr,1959,12574437768
isr,1960,13509520832
isr,1961,15035637165
isr,1962,16482582158
isr,1963,18186311355
isr,1964,19918759840
isr,1965,21770391830
isr,1966,22039570184
isr,1967,22640990805
isr,1968,26120413716
isr,1969,29310511142
isr,1970,31521545108
isr,1971,34880756630
isr,1972,39145934289
isr,1973,41126423970
isr,1974,44078718718
isr,1975,45886866984
isr,1976,46710840942
isr,1977,46822441332
isr,1978,49097744544
isr,1979,51996024905
isr,1980,55317930096
isr,1981,58181018000
isr,1982,59298327410
isr,1983,61246915659
isr,1984,61500637440
isr,1985,63465679290
isr,1986,66453553855
isr,1987,71136149725
isr,1988,72554229156
isr,1989,73403639277
isr,1990,77183125248
isr,1991,80748583656
isr,1992,85330145647
isr,1993,90967539528
isr,1994,98174198450
isr,1995,1.20E+11
isr,1996,1.28E+11
isr,1997,1.33E+11
isr,1998,1.38E+11
isr,1999,1.43E+11
isr,2000,1.55E+11
isr,2001,1.54E+11
isr,2002,1.54E+11
isr,2003,1.55E+11
isr,2004,1.63E+11
isr,2005,1.71E+11
isr,2006,1.82E+11
isr,2007,1.94E+11
isr,2008,2.03E+11
isr,2009,2.06E+11
isr,2010,2.19E+11
isr,2011,2.28E+11
isr,2012,2.35E+11
isr,2013,2.42E+11
isr,2014,2.48E+11
isr,2015,2.55E+11
isr,2016,2.61E+11
isr,2017,2.68E+11
isr,2018,2.74E+11
isr,2019,2.81E+11
isr,2020,2.88E+11
isr,2021,2.95E+11
isr,2022,3.02E+11
isr,2023,3.09E+11
isr,2024,3.17E+11
isr,2025,3.25E+11
isr,2026,3.33E+11
isr,2027,3.42E+11
isr,2028,3.51E+11
isr,2029,3.60E+11
isr,2030,3.70E+11
isr,2031,3.80E+11
isr,2032,3.91E+11
isr,2033,4.02E+11
isr,2034,4.14E+11
isr,2035,4.26E+11
isr,2036,4.39E+11
isr,2037,4.52E+11
isr,2038,4.66E+11
isr,2039,4.80E+11
isr,2040,4.96E+11
ita,1800,41879470650
ita,1820,49915424000
ita,1821,49384192000
ita,1822,50275020000
ita,1823,51049776000
ita,1824,52725447000
ita,1825,52335008000
ita,1826,54160344000
ita,1827,53622723000
ita,1828,53373607000
ita,1829,53568256000
ita,1830,53158623000
ita,1831,55364164000
ita,1832,56177198000
ita,1833,56869676000
ita,1834,57720895000
ita,1835,59691705000
ita,1836,55760852000
ita,1837,54679860000
ita,1838,55847502000
ita,1839,55728885000
ita,1840,57898036000
ita,1841,59449025000
ita,1842,60343892000
ita,1843,57714180000
ita,1844,58110384000
ita,1845,58980630000
ita,1846,58860960000
ita,1847,57871116000
ita,1848,59814596000
ita,1849,59858289000
ita,1850,59560100000
ita,1851,59942395000
ita,1852,59462400000
ita,1853,58597250000
ita,1854,55035528000
ita,1855,55944255000
ita,1856,56483240000
ita,1857,61452768000
ita,1858,64241260000
ita,1859,62634138000
ita,1860,62672643000
ita,1861,62708861000
ita,1862,65014698000
ita,1863,66817710000
ita,1864,66203766000
ita,1865,70205754000
ita,1866,65932264000
ita,1867,66910251000
ita,1868,67542456000
ita,1869,69783801000
ita,1870,73707984000
ita,1871,73777627000
ita,1872,73038771000
ita,1873,73437169000
ita,1874,78873335000
ita,1875,77587300000
ita,1876,75264570000
ita,1877,76911282000
ita,1878,81408316000
ita,1879,81683800000
ita,1880,84142366000
ita,1881,86879616000
ita,1882,89484714000
ita,1883,91242390000
ita,1884,89184942000
ita,1885,92667456000
ita,1886,97754976000
ita,1887,99729388000
ita,1888,99227768000
ita,1889,96323548000
ita,1890,99575982000
ita,1891,1.03E+11
ita,1892,1.03E+11
ita,1893,1.06E+11
ita,1894,1.07E+11
ita,1895,1.09E+11
ita,1896,1.11E+11
ita,1897,1.12E+11
ita,1898,1.13E+11
ita,1899,1.15E+11
ita,1900,1.19E+11
ita,1901,1.22E+11
ita,1902,1.25E+11
ita,1903,1.30E+11
ita,1904,1.35E+11
ita,1905,1.40E+11
ita,1906,1.45E+11
ita,1907,1.51E+11
ita,1908,1.55E+11
ita,1909,1.59E+11
ita,1910,1.60E+11
ita,1911,1.63E+11
ita,1912,1.69E+11
ita,1913,1.76E+11
ita,1914,1.93E+11
ita,1915,1.96E+11
ita,1916,2.18E+11
ita,1917,2.31E+11
ita,1918,2.51E+11
ita,1919,2.16E+11
ita,1920,1.94E+11
ita,1921,1.97E+11
ita,1922,2.07E+11
ita,1923,2.09E+11
ita,1924,2.08E+11
ita,1925,2.19E+11
ita,1926,2.19E+11
ita,1927,2.21E+11
ita,1928,2.35E+11
ita,1929,2.41E+11
ita,1930,2.29E+11
ita,1931,2.32E+11
ita,1932,2.41E+11
ita,1933,2.40E+11
ita,1934,2.42E+11
ita,1935,2.62E+11
ita,1936,2.69E+11
ita,1937,2.81E+11
ita,1938,2.83E+11
ita,1939,3.02E+11
ita,1940,2.93E+11
ita,1941,2.88E+11
ita,1942,2.88E+11
ita,1943,2.72E+11
ita,1944,2.30E+11
ita,1945,1.80E+11
ita,1946,2.26E+11
ita,1947,2.58E+11
ita,1948,2.74E+11
ita,1949,2.83E+11
ita,1950,2.96E+11
ita,1951,3.15E+11
ita,1952,3.31E+11
ita,1953,3.53E+11
ita,1954,3.69E+11
ita,1955,3.91E+11
ita,1956,4.08E+11
ita,1957,4.29E+11
ita,1958,4.49E+11
ita,1959,4.77E+11
ita,1960,5.09E+11
ita,1961,5.47E+11
ita,1962,5.81E+11
ita,1963,6.13E+11
ita,1964,6.30E+11
ita,1965,6.48E+11
ita,1966,6.88E+11
ita,1967,7.31E+11
ita,1968,7.85E+11
ita,1969,8.33E+11
ita,1970,8.77E+11
ita,1971,8.96E+11
ita,1972,9.28E+11
ita,1973,1.00E+12
ita,1974,1.05E+12
ita,1975,1.02E+12
ita,1976,1.09E+12
ita,1977,1.12E+12
ita,1978,1.17E+12
ita,1979,1.24E+12
ita,1980,1.29E+12
ita,1981,1.30E+12
ita,1982,1.32E+12
ita,1983,1.34E+12
ita,1984,1.41E+12
ita,1985,1.46E+12
ita,1986,1.49E+12
ita,1987,1.55E+12
ita,1988,1.64E+12
ita,1989,1.71E+12
ita,1990,1.75E+12
ita,1991,1.77E+12
ita,1992,1.79E+12
ita,1993,1.77E+12
ita,1994,1.81E+12
ita,1995,1.86E+12
ita,1996,1.89E+12
ita,1997,1.92E+12
ita,1998,1.95E+12
