alternative_gdp_per_capita_ppp_pwt_8_0,geo,time
1791,gha,1972
1969,gha,1973
2100,gha,1974
1836,gha,1975
1607,gha,1976
1779,gha,1977
1748,gha,1978
1656,gha,1979
1637,gha,1980
1481,gha,1981
1219,gha,1982
1178,gha,1983
1274,gha,1984
1338,gha,1985
1338,gha,1986
1356,gha,1987
1440,gha,1988
1389,gha,1989
1385,gha,1990
1450,gha,1991
1383,gha,1992
1373,gha,1993
1413,gha,1994
1424,gha,1995
1407,gha,1996
1501,gha,1997
1470,gha,1998
1595,gha,1999
1661,gha,2000
1542,gha,2001
1537,gha,2002
1666,gha,2003
1753,gha,2004
1727,gha,2005
1741,gha,2006
1844,gha,2007
1988,gha,2008
2073,gha,2009
2354,gha,2010
2522,gha,2011
2796,grc,1951
2711,grc,1952
2991,grc,1953
3044,grc,1954
3239,grc,1955
3498,grc,1956
3721,grc,1957
3882,grc,1958
3984,grc,1959
4010,grc,1960
4528,grc,1961
4463,grc,1962
5013,grc,1963
5387,grc,1964
5942,grc,1965
6386,grc,1966
6672,grc,1967
7095,grc,1968
7893,grc,1969
8588,grc,1970
9210,grc,1971
10090,grc,1972
10860,grc,1973
9987,grc,1974
10390,grc,1975
10970,grc,1976
11170,grc,1977
11820,grc,1978
11990,grc,1979
11880,grc,1980
11850,grc,1981
11530,grc,1982
11430,grc,1983
11620,grc,1984
11960,grc,1985
12420,grc,1986
12300,grc,1987
13200,grc,1988
13830,grc,1989
14100,grc,1990
14920,grc,1991
15180,grc,1992
15210,grc,1993
15870,grc,1994
16540,grc,1995
16920,grc,1996
18090,grc,1997
18840,grc,1998
19430,grc,1999
20260,grc,2000
21310,grc,2001
22560,grc,2002
22980,grc,2003
24090,grc,2004
23660,grc,2005
25130,grc,2006
26030,grc,2007
26890,grc,2008
26510,grc,2009
25660,grc,2010
23700,grc,2011
1531,grd,1970
1641,grd,1971
1796,grd,1972
1907,grd,1973
2056,grd,1974
2279,grd,1975
2494,grd,1976
2449,grd,1977
2617,grd,1978
2634,grd,1979
2575,grd,1980
2454,grd,1981
2511,grd,1982
2528,grd,1983
2676,grd,1984
2834,grd,1985
2860,grd,1986
3290,grd,1987
3444,grd,1988
3897,grd,1989
4175,grd,1990
4267,grd,1991
4801,grd,1992
4741,grd,1993
5026,grd,1994
5073,grd,1995
5783,grd,1996
6011,grd,1997
6473,grd,1998
6792,grd,1999
7319,grd,2000
7241,grd,2001
7379,grd,2002
7716,grd,2003
7432,grd,2004
7830,grd,2005
7878,grd,2006
8294,grd,2007
8666,grd,2008
8368,grd,2009
8511,grd,2010
8502,grd,2011
2181,gtm,1950
2136,gtm,1951
2116,gtm,1952
2135,gtm,1953
2135,gtm,1954
2087,gtm,1955
2189,gtm,1956
2211,gtm,1957
2204,gtm,1958
2237,gtm,1959
2223,gtm,1960
2230,gtm,1961
2246,gtm,1962
2342,gtm,1963
2383,gtm,1964
2411,gtm,1965
2482,gtm,1966
2505,gtm,1967
2649,gtm,1968
2737,gtm,1969
2889,gtm,1970
2902,gtm,1971
3006,gtm,1972
3121,gtm,1973
3113,gtm,1974
3116,gtm,1975
3220,gtm,1976
3547,gtm,1977
3521,gtm,1978
3557,gtm,1979
3603,gtm,1980
3501,gtm,1981
3346,gtm,1982
3259,gtm,1983
3214,gtm,1984
3093,gtm,1985
3157,gtm,1986
3025,gtm,1987
3086,gtm,1988
3124,gtm,1989
3165,gtm,1990
3252,gtm,1991
3208,gtm,1992
3304,gtm,1993
3403,gtm,1994
3505,gtm,1995
3523,gtm,1996
3594,gtm,1997
3670,gtm,1998
3700,gtm,1999
3739,gtm,2000
3750,gtm,2001
3767,gtm,2002
3735,gtm,2003
3699,gtm,2004
3695,gtm,2005
3769,gtm,2006
3910,gtm,2007
4014,gtm,2008
4152,gtm,2009
4190,gtm,2010
4236,gtm,2011
1691,gin,1959
1817,gin,1960
1838,gin,1961
1836,gin,1962
2024,gin,1963
1808,gin,1964
1833,gin,1965
1780,gin,1966
1760,gin,1967
1744,gin,1968
1687,gin,1969
1590,gin,1970
1658,gin,1971
1683,gin,1972
1699,gin,1973
1780,gin,1974
1829,gin,1975
1965,gin,1976
1891,gin,1977
2009,gin,1978
1971,gin,1979
2035,gin,1980
1971,gin,1981
1969,gin,1982
1941,gin,1983
1931,gin,1984
1980,gin,1985
1955,gin,1986
1959,gin,1987
2022,gin,1988
2020,gin,1989
1920,gin,1990
1903,gin,1991
1767,gin,1992
1736,gin,1993
1766,gin,1994
1877,gin,1995
1962,gin,1996
1718,gin,1997
1510,gin,1998
1411,gin,1999
1244,gin,2000
1180,gin,2001
1068,gin,2002
994.6,gin,2003
943.4,gin,2004
909.2,gin,2005
910.8,gin,2006
935,gin,2007
975.3,gin,2008
913.9,gin,2009
943.5,gin,2010
958.3,gin,2011
860.1,gnb,1960
842.8,gnb,1961
837.5,gnb,1962
888.1,gnb,1963
939.5,gnb,1964
907,gnb,1965
831.5,gnb,1966
928,gnb,1967
929.9,gnb,1968
1055,gnb,1969
1231,gnb,1970
1126,gnb,1971
1093,gnb,1972
1040,gnb,1973
991.1,gnb,1974
1033,gnb,1975
1053,gnb,1976
995.9,gnb,1977
1100,gnb,1978
1072,gnb,1979
950.1,gnb,1980
787.4,gnb,1981
815.9,gnb,1982
771.7,gnb,1983
852.8,gnb,1984
715.3,gnb,1985
832.7,gnb,1986
879.9,gnb,1987
944,gnb,1988
945.9,gnb,1989
973.5,gnb,1990
993.7,gnb,1991
913.2,gnb,1992
953.7,gnb,1993
1024,gnb,1994
995,gnb,1995
986.4,gnb,1996
1071,gnb,1997
735.9,gnb,1998
785.3,gnb,1999
767.4,gnb,2000
808.3,gnb,2001
751.5,gnb,2002
810.3,gnb,2003
827.5,gnb,2004
806.6,gnb,2005
793.7,gnb,2006
830.5,gnb,2007
842.8,gnb,2008
887.7,gnb,2009
884.4,gnb,2010
906.7,gnb,2011
2043,hnd,1950
2047,hnd,1951
2019,hnd,1952
2118,hnd,1953
1915,hnd,1954
1878,hnd,1955
2059,hnd,1956
2001,hnd,1957
2015,hnd,1958
2000,hnd,1959
1924,hnd,1960
1966,hnd,1961
2011,hnd,1962
2002,hnd,1963
2074,hnd,1964
2156,hnd,1965
2132,hnd,1966
2150,hnd,1967
2228,hnd,1968
2139,hnd,1969
2109,hnd,1970
2071,hnd,1971
2152,hnd,1972
2265,hnd,1973
2085,hnd,1974
2061,hnd,1975
2389,hnd,1976
2684,hnd,1977
2770,hnd,1978
2708,hnd,1979
2671,hnd,1980
2554,hnd,1981
2481,hnd,1982
2345,hnd,1983
2400,hnd,1984
2402,hnd,1985
2477,hnd,1986
2498,hnd,1987
2585,hnd,1988
2583,hnd,1989
2496,hnd,1990
2533,hnd,1991
2557,hnd,1992
2539,hnd,1993
2487,hnd,1994
2587,hnd,1995
2593,hnd,1996
2615,hnd,1997
2635,hnd,1998
2457,hnd,1999
2571,hnd,2000
2590,hnd,2001
2624,hnd,2002
2647,hnd,2003
2673,hnd,2004
2764,hnd,2005
2862,hnd,2006
2908,hnd,2007
2846,hnd,2008
2870,hnd,2009
2874,hnd,2010
2920,hnd,2011
3322,hkg,1960
3423,hkg,1961
3766,hkg,1962
4268,hkg,1963
4544,hkg,1964
5174,hkg,1965
5366,hkg,1966
5529,hkg,1967
5777,hkg,1968
6360,hkg,1969
6778,hkg,1970
7366,hkg,1971
8138,hkg,1972
8868,hkg,1973
8493,hkg,1974
8662,hkg,1975
9872,hkg,1976
10640,hkg,1977
11220,hkg,1978
12120,hkg,1979
13150,hkg,1980
13620,hkg,1981
13950,hkg,1982
14360,hkg,1983
15750,hkg,1984
16140,hkg,1985
17110,hkg,1986
19030,hkg,1987
20200,hkg,1988
20950,hkg,1989
21580,hkg,1990
22970,hkg,1991
24640,hkg,1992
26400,hkg,1993
27760,hkg,1994
28000,hkg,1995
29810,hkg,1996
30900,hkg,1997
28620,hkg,1998
27850,hkg,1999
29430,hkg,2000
29260,hkg,2001
30040,hkg,2002
30260,hkg,2003
31480,hkg,2004
33150,hkg,2005
34690,hkg,2006
36980,hkg,2007
37000,hkg,2008
35810,hkg,2009
37470,hkg,2010
38570,hkg,2011
4940,hun,1970
5186,hun,1971
5428,hun,1972
5700,hun,1973
5693,hun,1974
5796,hun,1975
6410,hun,1976
7100,hun,1977
7797,hun,1978
8508,hun,1979
9239,hun,1980
9418,hun,1981
9544,hun,1982
9468,hun,1983
9582,hun,1984
9488,hun,1985
9779,hun,1986
10490,hun,1987
10850,hun,1988
11300,hun,1989
11310,hun,1990
10170,hun,1991
10360,hun,1992
10920,hun,1993
11640,hun,1994
12230,hun,1995
12120,hun,1996
12490,hun,1997
12830,hun,1998
13160,hun,1999
13730,hun,2000
15160,hun,2001
16140,hun,2002
16110,hun,2003
16470,hun,2004
16500,hun,2005
17180,hun,2006
17720,hun,2007
18460,hun,2008
18210,hun,2009
18760,hun,2010
18850,hun,2011
7261,isl,1950
6818,isl,1951
6710,isl,1952
7676,isl,1953
8337,isl,1954
9452,isl,1955
9211,isl,1956
9108,isl,1957
9821,isl,1958
10130,isl,1959
9736,isl,1960
10200,isl,1961
10370,isl,1962
11420,isl,1963
12940,isl,1964
14180,isl,1965
14990,isl,1966
14520,isl,1967
13090,isl,1968
13330,isl,1969
14470,isl,1970
17460,isl,1971
17160,isl,1972
19410,isl,1973
20440,isl,1974
19360,isl,1975
19570,isl,1976
22330,isl,1977
23010,isl,1978
23170,isl,1979
24250,isl,1980
25200,isl,1981
25890,isl,1982
22820,isl,1983
24850,isl,1984
24440,isl,1985
25610,isl,1986
28480,isl,1987
28830,isl,1988
27530,isl,1989
27280,isl,1990
27760,isl,1991
26300,isl,1992
26210,isl,1993
26660,isl,1994
26820,isl,1995
27650,isl,1996
29990,isl,1997
32630,isl,1998
33760,isl,1999
33560,isl,2000
34150,isl,2001
33490,isl,2002
32310,isl,2003
34850,isl,2004
36280,isl,2005
36970,isl,2006
37160,isl,2007
36870,isl,2008
33340,isl,2009
31340,isl,2010
31920,isl,2011
805,ind,1950
824,ind,1951
832.1,ind,1952
860.4,ind,1953
881.5,ind,1954
884.4,ind,1955
902.3,ind,1956
884.2,ind,1957
931.2,ind,1958
932.9,ind,1959
981.6,ind,1960
997.6,ind,1961
1018,ind,1962
1066,ind,1963
1121,ind,1964
1077,ind,1965
1048,ind,1966
1105,ind,1967
1133,ind,1968
1229,ind,1969
1222,ind,1970
1238,ind,1971
1244,ind,1972
1286,ind,1973
1227,ind,1974
1324,ind,1975
1280,ind,1976
1251,ind,1977
1200,ind,1978
1094,ind,1979
1075,ind,1980
1048,ind,1981
1019,ind,1982
1009,ind,1983
985,ind,1984
978.5,ind,1985
1011,ind,1986
1053,ind,1987
1117,ind,1988
1171,ind,1989
1217,ind,1990
1220,ind,1991
1260,ind,1992
1324,ind,1993
1384,ind,1994
1456,ind,1995
1547,ind,1996
1612,ind,1997
1695,ind,1998
1778,ind,1999
1831,ind,2000
1890,ind,2001
1958,ind,2002
2091,ind,2003
2210,ind,2004
2415,ind,2005
2597,ind,2006
2823,ind,2007
2953,ind,2008
3155,ind,2009
3432,ind,2010
3602,ind,2011
790,idn,1960
787.4,idn,1961
844.2,idn,1962
802.8,idn,1963
792.3,idn,1964
769,idn,1965
714.1,idn,1966
740.3,idn,1967
789.4,idn,1968
760,idn,1969
825.2,idn,1970
860.7,idn,1971
926,idn,1972
1039,idn,1973
1207,idn,1974
1203,idn,1975
1263,idn,1976
1374,idn,1977
1442,idn,1978
1666,idn,1979
1887,idn,1980
2007,idn,1981
2000,idn,1982
2097,idn,1983
2192,idn,1984
2219,idn,1985
2186,idn,1986
2248,idn,1987
2302,idn,1988
2489,idn,1989
2738,idn,1990
2923,idn,1991
3110,idn,1992
3277,idn,1993
3466,idn,1994
3712,idn,1995
3996,idn,1996
4049,idn,1997
3629,idn,1998
3381,idn,1999
3181,idn,2000
3161,idn,2001
3056,idn,2002
2984,idn,2003
3148,idn,2004
3327,idn,2005
3440,idn,2006
3537,idn,2007
3768,idn,2008
3857,idn,2009
4064,idn,2010
4339,idn,2011
1630,irn,1955
1682,irn,1956
1824,irn,1957
1976,irn,1958
2154,irn,1959
2100,irn,1960
2099,irn,1961
2127,irn,1962
2136,irn,1963
2127,irn,1964
2304,irn,1965
2431,irn,1966
2598,irn,1967
2772,irn,1968
2825,irn,1969
3028,irn,1970
3412,irn,1971
3746,irn,1972
4503,irn,1973
6915,irn,1974
6610,irn,1975
6764,irn,1976
5862,irn,1977
4715,irn,1978
4540,irn,1979
3546,irn,1980
3174,irn,1981
3259,irn,1982
3260,irn,1983
3001,irn,1984
2760,irn,1985
2328,irn,1986
2235,irn,1987
2151,irn,1988
2201,irn,1989
2600,irn,1990
2979,irn,1991
3355,irn,1992
4055,irn,1993
4176,irn,1994
4342,irn,1995
5050,irn,1996
5145,irn,1997
5106,irn,1998
5722,irn,1999
6202,irn,2000
6509,irn,2001
7429,irn,2002
8153,irn,2003
9007,irn,2004
10450,irn,2005
11080,irn,2006
12170,irn,2007
11080,irn,2008
10780,irn,2009
11400,irn,2010
11820,irn,2011
2578,irq,1970
2659,irq,1971
2514,irq,1972
2959,irq,1973
3257,irq,1974
3608,irq,1975
4091,irq,1976
3976,irq,1977
4542,irq,1978
5754,irq,1979
5724,irq,1980
4648,irq,1981
4378,irq,1982
3725,irq,1983
3690,irq,1984
3709,irq,1985
3833,irq,1986
4514,irq,1987
4569,irq,1988
4005,irq,1989
3903,irq,1990
1270,irq,1991
1531,irq,1992
2219,irq,1993
1979,irq,1994
1548,irq,1995
2227,irq,1996
2656,irq,1997
3467,irq,1998
4090,irq,1999
4039,irq,2000
4024,irq,2001
3572,irq,2002
2257,irq,2003
3483,irq,2004
3501,irq,2005
3719,irq,2006
3679,irq,2007
3816,irq,2008
3899,irq,2009
4022,irq,2010
4197,irq,2011
4487,irl,1950
4351,irl,1951
4677,irl,1952
4917,irl,1953
4995,irl,1954
5098,irl,1955
5071,irl,1956
5096,irl,1957
5147,irl,1958
5399,irl,1959
5670,irl,1960
5966,irl,1961
6108,irl,1962
6336,irl,1963
6597,irl,1964
6651,irl,1965
6814,irl,1966
7235,irl,1967
7694,irl,1968
8069,irl,1969
8126,irl,1970
8516,irl,1971
9102,irl,1972
9717,irl,1973
8978,irl,1974
9401,irl,1975
9730,irl,1976
10140,irl,1977
11090,irl,1978
11400,irl,1979
11790,irl,1980
11860,irl,1981
12000,irl,1982
11970,irl,1983
12140,irl,1984
12360,irl,1985
12830,irl,1986
13430,irl,1987
14050,irl,1988
15180,irl,1989
16240,irl,1990
16410,irl,1991
16920,irl,1992
17760,irl,1993
18870,irl,1994
21050,irl,1995
22550,irl,1996
25280,irl,1997
28200,irl,1998
30150,irl,1999
32500,irl,2000
33340,irl,2001
34920,irl,2002
35170,irl,2003
35820,irl,2004
37200,irl,2005
39780,irl,2006
42820,irl,2007
39240,irl,2008
35730,irl,2009
36030,irl,2010
36700,irl,2011
3618,isr,1950
3784,isr,1951
3350,isr,1952
3232,isr,1953
3682,isr,1954
3946,isr,1955
4203,isr,1956
4246,isr,1957
4414,isr,1958
4718,isr,1959
4893,isr,1960
5357,isr,1961
5383,isr,1962
5755,isr,1963
6103,isr,1964
6526,isr,1965
6452,isr,1966
6542,isr,1967
7381,isr,1968
11090,isr,1969
11730,isr,1970
12730,isr,1971
13970,isr,1972
13830,isr,1973
14090,isr,1974
13730,isr,1975
13780,isr,1976
13960,isr,1977
14000,isr,1978
14670,isr,1979
14210,isr,1980
14850,isr,1981
15310,isr,1982
16060,isr,1983
15560,isr,1984
15630,isr,1985
16740,isr,1986
17540,isr,1987
18190,isr,1988
17720,isr,1989
18720,isr,1990
20050,isr,1991
21000,isr,1992
21190,isr,1993
22230,isr,1994
23040,isr,1995
23940,isr,1996
24470,isr,1997
25150,isr,1998
25860,isr,1999
27800,isr,2000
27570,isr,2001
27150,isr,2002
25570,isr,2003
24900,isr,2004
24460,isr,2005
24510,isr,2006
24440,isr,2007
23810,isr,2008
24110,isr,2009
24520,isr,2010
25080,isr,2011
3826,ita,1950
4098,ita,1951
4201,ita,1952
4506,ita,1953
4695,ita,1954
4980,ita,1955
5150,ita,1956
5369,ita,1957
5621,ita,1958
5963,ita,1959
6323,ita,1960
6832,ita,1961
7192,ita,1962
7518,ita,1963
7670,ita,1964
7829,ita,1965
8214,ita,1966
8761,ita,1967
9266,ita,1968
9798,ita,1969
11090,ita,1970
11280,ita,1971
11790,ita,1972
12500,ita,1973
12950,ita,1974
12790,ita,1975
13860,ita,1976
14560,ita,1977
15380,ita,1978
16640,ita,1979
17530,ita,1980
17120,ita,1981
16990,ita,1982
16870,ita,1983
17110,ita,1984
17300,ita,1985
18420,ita,1986
19320,ita,1987
20320,ita,1988
21260,ita,1989
22120,ita,1990
22890,ita,1991
23270,ita,1992
23050,ita,1993
23890,ita,1994
24890,ita,1995
25330,ita,1996
26440,ita,1997
28010,ita,1998
28800,ita,1999
29580,ita,2000
30230,ita,2001
29110,ita,2002
28530,ita,2003
28400,ita,2004
28150,ita,2005
29070,ita,2006
30410,ita,2007
30760,ita,2008
29510,ita,2009
29380,ita,2010
29090,ita,2011
2830,jam,1953
3153,jam,1954
3390,jam,1955
3638,jam,1956
4149,jam,1957
4114,jam,1958
4148,jam,1959
4316,jam,1960
4477,jam,1961
4401,jam,1962
4820,jam,1963
4832,jam,1964
4798,jam,1965
4928,jam,1966
4850,jam,1967
4707,jam,1968
4837,jam,1969
5474,jam,1970
5566,jam,1971
6027,jam,1972
5999,jam,1973
5726,jam,1974
5800,jam,1975
5337,jam,1976
5053,jam,1977
4856,jam,1978
4280,jam,1979
3759,jam,1980
3495,jam,1981
3437,jam,1982
3474,jam,1983
3504,jam,1984
3093,jam,1985
3484,jam,1986
3773,jam,1987
3978,jam,1988
4020,jam,1989
4241,jam,1990
4287,jam,1991
4636,jam,1992
4780,jam,1993
4833,jam,1994
4917,jam,1995
5051,jam,1996
5017,jam,1997
5009,jam,1998
4981,jam,1999
4929,jam,2000
4925,jam,2001
4911,jam,2002
5038,jam,2003
4991,jam,2004
5034,jam,2005
5118,jam,2006
5257,jam,2007
5231,jam,2008
5162,jam,2009
5063,jam,2010
5078,jam,2011
1942,jpn,1950
2165,jpn,1951
2311,jpn,1952
2388,jpn,1953
2512,jpn,1954
2703,jpn,1955
2860,jpn,1956
3026,jpn,1957
3194,jpn,1958
3463,jpn,1959
3889,jpn,1960
4316,jpn,1961
4674,jpn,1962
5022,jpn,1963
5575,jpn,1964
5857,jpn,1965
6423,jpn,1966
7072,jpn,1967
7927,jpn,1968
8819,jpn,1969
11450,jpn,1970
12020,jpn,1971
12940,jpn,1972
13770,jpn,1973
13230,jpn,1974
13520,jpn,1975
14190,jpn,1976
14970,jpn,1977
16060,jpn,1978
16780,jpn,1979
17080,jpn,1980
16900,jpn,1981
16520,jpn,1982
16200,jpn,1983
16230,jpn,1984
16560,jpn,1985
17680,jpn,1986
18780,jpn,1987
20650,jpn,1988
22290,jpn,1989
23990,jpn,1990
25420,jpn,1991
26250,jpn,1992
26910,jpn,1993
27840,jpn,1994
29160,jpn,1995
29780,jpn,1996
29990,jpn,1997
29260,jpn,1998
28930,jpn,1999
29550,jpn,2000
29710,jpn,2001
29790,jpn,2002
30140,jpn,2003
30650,jpn,2004
30710,jpn,2005
31050,jpn,2006
31680,jpn,2007
30950,jpn,2008
29690,jpn,2009
30770,jpn,2010
30430,jpn,2011
1891,jor,1954
1513,jor,1955
2120,jor,1956
2089,jor,1957
2283,jor,1958
2509,jor,1959
2652,jor,1960
2920,jor,1961
2901,jor,1962
2899,jor,1963
3254,jor,1964
3469,jor,1965
3383,jor,1966
3490,jor,1967
3398,jor,1968
3151,jor,1969
2702,jor,1970
2564,jor,1971
2604,jor,1972
2397,jor,1973
2330,jor,1974
2155,jor,1975
2428,jor,1976
2596,jor,1977
3090,jor,1978
3542,jor,1979
4061,jor,1980
3962,jor,1981
3757,jor,1982
3681,jor,1983
4105,jor,1984
3894,jor,1985
3993,jor,1986
4307,jor,1987
4209,jor,1988
4033,jor,1989
3172,jor,1990
2762,jor,1991
2994,jor,1992
2990,jor,1993
3184,jor,1994
3191,jor,1995
3109,jor,1996
3082,jor,1997
3077,jor,1998
3121,jor,1999
3152,jor,2000
3284,jor,2001
3497,jor,2002
3514,jor,2003
3756,jor,2004
4186,jor,2005
4382,jor,2006
4524,jor,2007
5141,jor,2008
5102,jor,2009
5277,jor,2010
5092,jor,2011
9893,kaz,1990
9826,kaz,1991
10440,kaz,1992
7505,kaz,1993
6055,kaz,1994
5328,kaz,1995
5363,kaz,1996
5057,kaz,1997
4691,kaz,1998
4710,kaz,1999
5440,kaz,2000
5816,kaz,2001
6198,kaz,2002
6936,kaz,2003
7826,kaz,2004
8984,kaz,2005
10640,kaz,2006
11830,kaz,2007
13150,kaz,2008
12180,kaz,2009
14030,kaz,2010
16270,kaz,2011
1271,ken,1950
1465,ken,1951
1303,ken,1952
1221,ken,1953
1350,ken,1954
1411,ken,1955
1400,ken,1956
1413,ken,1957
1384,ken,1958
1327,ken,1959
1396,ken,1960
1363,ken,1961
1408,ken,1962
1401,ken,1963
1472,ken,1964
1475,ken,1965
1578,ken,1966
1586,ken,1967
1542,ken,1968
1586,ken,1969
1475,ken,1970
1525,ken,1971
1592,ken,1972
1570,ken,1973
1635,ken,1974
1548,ken,1975
1561,ken,1976
1757,ken,1977
1761,ken,1978
1685,ken,1979
1667,ken,1980
1606,ken,1981
1595,ken,1982
1626,ken,1983
1689,ken,1984
1674,ken,1985
1722,ken,1986
1654,ken,1987
1672,ken,1988
1639,ken,1989
1621,ken,1990
1635,ken,1991
1561,ken,1992
1593,ken,1993
1766,ken,1994
1646,ken,1995
1677,ken,1996
1580,ken,1997
1513,ken,1998
1443,ken,1999
1337,ken,2000
1278,ken,2001
1211,ken,2002
1163,ken,2003
1134,ken,2004
1140,ken,2005
1201,ken,2006
1250,ken,2007
1241,ken,2008
1232,ken,2009
1274,ken,2010
1298,ken,2011
986.2,kor,1953
999,kor,1954
1059,kor,1955
1046,kor,1956
1131,kor,1957
1133,kor,1958
1109,kor,1959
1074,kor,1960
1091,kor,1961
1071,kor,1962
1179,kor,1963
1244,kor,1964
1273,kor,1965
1401,kor,1966
1450,kor,1967
1583,kor,1968
1779,kor,1969
1904,kor,1970
2156,kor,1971
2451,kor,1972
2953,kor,1973
3260,kor,1974
3645,kor,1975
4092,kor,1976
4401,kor,1977
4763,kor,1978
4878,kor,1979
4340,kor,1980
4569,kor,1981
4855,kor,1982
5380,kor,1983
5851,kor,1984
6166,kor,1985
7072,kor,1986
8042,kor,1987
9045,kor,1988
9723,kor,1989
10680,kor,1990
11760,kor,1991
12520,kor,1992
13500,kor,1993
14860,kor,1994
16330,kor,1995
17170,kor,1996
17890,kor,1997
17100,kor,1998
18520,kor,1999
19600,kor,2000
20260,kor,2001
21810,kor,2002
22480,kor,2003
23400,kor,2004
24050,kor,2005
24850,kor,2006
25960,kor,2007
25550,kor,2008
25660,kor,2009
27230,kor,2010
27520,kor,2011
17250,kwt,1970
20310,kwt,1971
19940,kwt,1972
19000,kwt,1973
36860,kwt,1974
29400,kwt,1975
29630,kwt,1976
28220,kwt,1977
26040,kwt,1978
35280,kwt,1979
34760,kwt,1980
27510,kwt,1981
21790,kwt,1982
20990,kwt,1983
20500,kwt,1984
18750,kwt,1985
13830,kwt,1986
15490,kwt,1987
13190,kwt,1988
14990,kwt,1989
12140,kwt,1990
6091,kwt,1991
16480,kwt,1992
22550,kwt,1993
24460,kwt,1994
26620,kwt,1995
29490,kwt,1996
27650,kwt,1997
23230,kwt,1998
24800,kwt,1999
29190,kwt,2000
26150,kwt,2001
27510,kwt,2002
32560,kwt,2003
39390,kwt,2004
50390,kwt,2005
59700,kwt,2006
62950,kwt,2007
68180,kwt,2008
48700,kwt,2009
53660,kwt,2010
63200,kwt,2011
6665,kgz,1990
6621,kgz,1991
5161,kgz,1992
4346,kgz,1993
3377,kgz,1994
2669,kgz,1995
2518,kgz,1996
2380,kgz,1997
2017,kgz,1998
2031,kgz,1999
2077,kgz,2000
2075,kgz,2001
1958,kgz,2002
2071,kgz,2003
2120,kgz,2004
1998,kgz,2005
2021,kgz,2006
2174,kgz,2007
2243,kgz,2008
2209,kgz,2009
2104,kgz,2010
2217,kgz,2011
654.5,lao,1970
669.3,lao,1971
673.9,lao,1972
714.2,lao,1973
721.9,lao,1974
755,lao,1975
766.4,lao,1976
743.7,lao,1977
746.9,lao,1978
715.7,lao,1979
778.5,lao,1980
883.9,lao,1981
929.8,lao,1982
967.1,lao,1983
922.5,lao,1984
1025,lao,1985
1048,lao,1986
1013,lao,1987
1039,lao,1988
1084,lao,1989
1128,lao,1990
1143,lao,1991
1174,lao,1992
1212,lao,1993
1276,lao,1994
1331,lao,1995
1404,lao,1996
1452,lao,1997
1473,lao,1998
1614,lao,1999
1558,lao,2000
1647,lao,2001
1695,lao,2002
1700,lao,2003
1776,lao,2004
1804,lao,2005
1860,lao,2006
2106,lao,2007
2135,lao,2008
2372,lao,2009
2450,lao,2010
2624,lao,2011
13020,lva,1990
11480,lva,1991
8360,lva,1992
7934,lva,1993
7209,lva,1994
6938,lva,1995
7061,lva,1996
7646,lva,1997
8351,lva,1998
8922,lva,1999
9350,lva,2000
9948,lva,2001
10740,lva,2002
10890,lva,2003
