income_per_person_long_series,geo,time
913.3,prk,1846
912.2,prk,1847
911.1,prk,1848
910.1,prk,1849
909,prk,1850
908,prk,1851
906.9,prk,1852
905.8,prk,1853
904.8,prk,1854
903.7,prk,1855
902.7,prk,1856
901.6,prk,1857
900.6,prk,1858
899.6,prk,1859
898.5,prk,1860
897.5,prk,1861
896.4,prk,1862
895.4,prk,1863
894.3,prk,1864
893.3,prk,1865
892.3,prk,1866
891.2,prk,1867
890.2,prk,1868
889.2,prk,1869
888.1,prk,1870
887.1,prk,1871
886.1,prk,1872
885,prk,1873
884,prk,1874
883,prk,1875
881.9,prk,1876
880.9,prk,1877
879.9,prk,1878
878.9,prk,1879
877.9,prk,1880
876.8,prk,1881
875.8,prk,1882
874.8,prk,1883
873.8,prk,1884
872.8,prk,1885
871.8,prk,1886
870.7,prk,1887
869.7,prk,1888
868.7,prk,1889
867.7,prk,1890
866.7,prk,1891
865.7,prk,1892
864.7,prk,1893
863.7,prk,1894
862.7,prk,1895
861.7,prk,1896
860.7,prk,1897
859.7,prk,1898
858.7,prk,1899
857.7,prk,1900
861,prk,1901
864.2,prk,1902
867.5,prk,1903
870.8,prk,1904
874.2,prk,1905
877.5,prk,1906
880.9,prk,1907
884.2,prk,1908
887.6,prk,1909
891,prk,1910
894.4,prk,1911
922.1,prk,1912
947.3,prk,1913
979.4,prk,1914
1134,prk,1915
1098,prk,1916
1202,prk,1917
1281,prk,1918
1349,prk,1919
1161,prk,1920
1238,prk,1921
1124,prk,1922
1190,prk,1923
1183,prk,1924
1170,prk,1925
1199,prk,1926
1236,prk,1927
1230,prk,1928
1151,prk,1929
1077,prk,1930
1070,prk,1931
1059,prk,1932
1267,prk,1933
1251,prk,1934
1349,prk,1935
1459,prk,1936
1595,prk,1937
1664,prk,1938
1489,prk,1939
1666,prk,1940
1675,prk,1941
1652,prk,1942
1662,prk,1943
1577,prk,1944
734.1,prk,1945
742.6,prk,1946
782.6,prk,1947
841.6,prk,1948
902.9,prk,1949
947.5,prk,1950
791.8,prk,1951
846.2,prk,1952
1093,prk,1953
1153,prk,1954
1217,prk,1955
1277,prk,1956
1391,prk,1957
1569,prk,1958
1514,prk,1959
1604,prk,1960
1680,prk,1961
1641,prk,1962
1620,prk,1963
1630,prk,1964
1663,prk,1965
1644,prk,1966
1670,prk,1967
1693,prk,1968
1659,prk,1969
1710,prk,1970
1711,prk,1971
1741,prk,1972
1762,prk,1973
1792,prk,1974
1854,prk,1975
1860,prk,1976
1893,prk,1977
1817,prk,1978
2023,prk,1979
1894,prk,1980
2079,prk,1981
2186,prk,1982
2143,prk,1983
2210,prk,1984
2125,prk,1985
2109,prk,1986
2144,prk,1987
2199,prk,1988
2258,prk,1989
2076,prk,1990
1973,prk,1991
1745,prk,1992
1619,prk,1993
1605,prk,1994
1442,prk,1995
1393,prk,1996
1230,prk,1997
1267,prk,1998
1377,prk,1999
1287,prk,2000
1368,prk,2001
1375,prk,2002
1405,prk,2003
1410,prk,2004
1464,prk,2005
1461,prk,2006
1392,prk,2007
1427,prk,2008
1407,prk,2009
1393,prk,2010
1397,prk,2011
1393,prk,2012
1392,prk,2013
884.7,kor,1800
883.7,kor,1801
882.7,kor,1802
881.7,kor,1803
880.6,kor,1804
879.6,kor,1805
878.6,kor,1806
877.6,kor,1807
876.6,kor,1808
875.5,kor,1809
874.5,kor,1810
873.5,kor,1811
872.5,kor,1812
871.5,kor,1813
870.5,kor,1814
869.4,kor,1815
868.4,kor,1816
867.4,kor,1817
866.4,kor,1818
865.4,kor,1819
864.4,kor,1820
863.4,kor,1821
862.4,kor,1822
861.4,kor,1823
860.4,kor,1824
859.4,kor,1825
858.4,kor,1826
857.4,kor,1827
856.4,kor,1828
855.4,kor,1829
854.4,kor,1830
853.4,kor,1831
852.4,kor,1832
851.4,kor,1833
850.5,kor,1834
849.5,kor,1835
848.5,kor,1836
847.5,kor,1837
846.5,kor,1838
845.5,kor,1839
844.5,kor,1840
843.6,kor,1841
842.6,kor,1842
841.6,kor,1843
840.6,kor,1844
839.6,kor,1845
838.7,kor,1846
837.7,kor,1847
836.7,kor,1848
835.7,kor,1849
834.8,kor,1850
833.8,kor,1851
832.8,kor,1852
831.9,kor,1853
830.9,kor,1854
829.9,kor,1855
829,kor,1856
828,kor,1857
827.1,kor,1858
826.1,kor,1859
825.1,kor,1860
824.2,kor,1861
823.2,kor,1862
822.3,kor,1863
821.3,kor,1864
820.3,kor,1865
819.4,kor,1866
818.4,kor,1867
817.5,kor,1868
816.5,kor,1869
815.6,kor,1870
814.6,kor,1871
813.7,kor,1872
812.8,kor,1873
811.8,kor,1874
810.9,kor,1875
809.9,kor,1876
809,kor,1877
808,kor,1878
807.1,kor,1879
806.2,kor,1880
805.2,kor,1881
804.3,kor,1882
803.4,kor,1883
802.4,kor,1884
801.5,kor,1885
800.6,kor,1886
799.6,kor,1887
798.7,kor,1888
797.8,kor,1889
796.8,kor,1890
795.9,kor,1891
795,kor,1892
794.1,kor,1893
793.1,kor,1894
792.2,kor,1895
791.3,kor,1896
790.4,kor,1897
789.5,kor,1898
788.6,kor,1899
787.6,kor,1900
790.2,kor,1901
792.8,kor,1902
795.3,kor,1903
797.9,kor,1904
800.5,kor,1905
803.1,kor,1906
805.7,kor,1907
808.3,kor,1908
811,kor,1909
813.6,kor,1910
816.2,kor,1911
841.6,kor,1912
864.5,kor,1913
893.8,kor,1914
1035,kor,1915
1002,kor,1916
1097,kor,1917
1169,kor,1918
1232,kor,1919
1060,kor,1920
1130,kor,1921
1026,kor,1922
1086,kor,1923
1080,kor,1924
1067,kor,1925
1094,kor,1926
1128,kor,1927
1123,kor,1928
1051,kor,1929
983,kor,1930
976.7,kor,1931
966.8,kor,1932
1156,kor,1933
1142,kor,1934
1231,kor,1935
1331,kor,1936
1457,kor,1937
1520,kor,1938
1361,kor,1939
1524,kor,1940
1533,kor,1941
1513,kor,1942
1523,kor,1943
1446,kor,1944
674,kor,1945
682.3,kor,1946
719.8,kor,1947
774.8,kor,1948
832.2,kor,1949
874.3,kor,1950
811.9,kor,1951
868.2,kor,1952
1123,kor,1953
1137,kor,1954
1206,kor,1955
1191,kor,1956
1287,kor,1957
1289,kor,1958
1263,kor,1959
1222,kor,1960
1242,kor,1961
1219,kor,1962
1342,kor,1963
1416,kor,1964
1449,kor,1965
1594,kor,1966
1650,kor,1967
1801,kor,1968
2025,kor,1969
2167,kor,1970
2454,kor,1971
2790,kor,1972
3361,kor,1973
3711,kor,1974
4149,kor,1975
4658,kor,1976
5010,kor,1977
5421,kor,1978
5553,kor,1979
4940,kor,1980
5201,kor,1981
5526,kor,1982
6124,kor,1983
6660,kor,1984
7019,kor,1985
8050,kor,1986
9154,kor,1987
10300,kor,1988
11070,kor,1989
12160,kor,1990
13390,kor,1991
14260,kor,1992
15370,kor,1993
16920,kor,1994
18580,kor,1995
19540,kor,1996
20370,kor,1997
19470,kor,1998
21080,kor,1999
22310,kor,2000
23060,kor,2001
24830,kor,2002
25590,kor,2003
26640,kor,2004
27370,kor,2005
28290,kor,2006
29550,kor,2007
29080,kor,2008
29200,kor,2009
30990,kor,2010
31330,kor,2011
31820,kor,2012
32570,kor,2013
33630,kor,2014
34760,kor,2015
35910,kor,2016
37120,kor,2017
38350,kor,2018
39620,kor,2019
15940,kos,1990
11320,kos,1991
7938,kos,1992
5622,kos,1993
5349,kos,1994
5595,kos,1995
5967,kos,1996
6354,kos,1997
5802,kos,1998
4507,kos,1999
4813,kos,2000
6155,kos,2001
6376,kos,2002
6109,kos,2003
6143,kos,2004
6423,kos,2005
6618,kos,2006
6955,kos,2007
7317,kos,2008
7520,kos,2009
7807,kos,2010
8223,kos,2011
8426,kos,2012
8599,kos,2013
1155,kwt,1800
1159,kwt,1801
1163,kwt,1802
1168,kwt,1803
1172,kwt,1804
1176,kwt,1805
1180,kwt,1806
1184,kwt,1807
1189,kwt,1808
1193,kwt,1809
1197,kwt,1810
1202,kwt,1811
1206,kwt,1812
1210,kwt,1813
1215,kwt,1814
1219,kwt,1815
1223,kwt,1816
1228,kwt,1817
1232,kwt,1818
1237,kwt,1819
1241,kwt,1820
1245,kwt,1821
1250,kwt,1822
1254,kwt,1823
1259,kwt,1824
1263,kwt,1825
1268,kwt,1826
1273,kwt,1827
1277,kwt,1828
1282,kwt,1829
1286,kwt,1830
1291,kwt,1831
1296,kwt,1832
1300,kwt,1833
1305,kwt,1834
1310,kwt,1835
1314,kwt,1836
1319,kwt,1837
1324,kwt,1838
1329,kwt,1839
1333,kwt,1840
1338,kwt,1841
1343,kwt,1842
1348,kwt,1843
1353,kwt,1844
1358,kwt,1845
1362,kwt,1846
1367,kwt,1847
1372,kwt,1848
1377,kwt,1849
1382,kwt,1850
1387,kwt,1851
1392,kwt,1852
1397,kwt,1853
1402,kwt,1854
1407,kwt,1855
1412,kwt,1856
1417,kwt,1857
1422,kwt,1858
1427,kwt,1859
1433,kwt,1860
1438,kwt,1861
1443,kwt,1862
1448,kwt,1863
1453,kwt,1864
1459,kwt,1865
1464,kwt,1866
1469,kwt,1867
1474,kwt,1868
1480,kwt,1869
1485,kwt,1870
1506,kwt,1871
1528,kwt,1872
1550,kwt,1873
1573,kwt,1874
1595,kwt,1875
1618,kwt,1876
1642,kwt,1877
1665,kwt,1878
1689,kwt,1879
1714,kwt,1880
1739,kwt,1881
1764,kwt,1882
1789,kwt,1883
1815,kwt,1884
1841,kwt,1885
1868,kwt,1886
1895,kwt,1887
1922,kwt,1888
1950,kwt,1889
1978,kwt,1890
2006,kwt,1891
2035,kwt,1892
2065,kwt,1893
2095,kwt,1894
2125,kwt,1895
2155,kwt,1896
2187,kwt,1897
2218,kwt,1898
2250,kwt,1899
2283,kwt,1900
2316,kwt,1901
2349,kwt,1902
2383,kwt,1903
2417,kwt,1904
2452,kwt,1905
2488,kwt,1906
2523,kwt,1907
2560,kwt,1908
2597,kwt,1909
2634,kwt,1910
2672,kwt,1911
2711,kwt,1912
2750,kwt,1913
2676,kwt,1914
2604,kwt,1915
2534,kwt,1916
2466,kwt,1917
2400,kwt,1918
2417,kwt,1919
2433,kwt,1920
2450,kwt,1921
2428,kwt,1922
2406,kwt,1923
2385,kwt,1924
2363,kwt,1925
2342,kwt,1926
2321,kwt,1927
2300,kwt,1928
2112,kwt,1929
1939,kwt,1930
1780,kwt,1931
1634,kwt,1932
1500,kwt,1933
1515,kwt,1934
1529,kwt,1935
1544,kwt,1936
1559,kwt,1937
1574,kwt,1938
1589,kwt,1939
1605,kwt,1940
1620,kwt,1941
1636,kwt,1942
1652,kwt,1943
1668,kwt,1944
1684,kwt,1945
1700,kwt,1946
2190,kwt,1947
2820,kwt,1948
3633,kwt,1949
4679,kwt,1950
6027,kwt,1951
7764,kwt,1952
10000,kwt,1953
11080,kwt,1954
12280,kwt,1955
13610,kwt,1956
15080,kwt,1957
16710,kwt,1958
18520,kwt,1959
20520,kwt,1960
22740,kwt,1961
25200,kwt,1962
27930,kwt,1963
30950,kwt,1964
34300,kwt,1965
38000,kwt,1966
42120,kwt,1967
46670,kwt,1968
51720,kwt,1969
57310,kwt,1970
67500,kwt,1971
66250,kwt,1972
63120,kwt,1973
122500,kwt,1974
97700,kwt,1975
98450,kwt,1976
93770,kwt,1977
86530,kwt,1978
117200,kwt,1979
115500,kwt,1980
91390,kwt,1981
72400,kwt,1982
69730,kwt,1983
68120,kwt,1984
62300,kwt,1985
45950,kwt,1986
51480,kwt,1987
43820,kwt,1988
49820,kwt,1989
40350,kwt,1990
20240,kwt,1991
54760,kwt,1992
74930,kwt,1993
81270,kwt,1994
88460,kwt,1995
89050,kwt,1996
88420,kwt,1997
87070,kwt,1998
80990,kwt,1999
80880,kwt,2000
78410,kwt,2001
78100,kwt,2002
88680,kwt,2003
94640,kwt,2004
99640,kwt,2005
101800,kwt,2006
102100,kwt,2007
98890,kwt,2008
87120,kwt,2009
81040,kwt,2010
82470,kwt,2011
85210,kwt,2012
83580,kwt,2013
83390,kwt,2014
83530,kwt,2015
83710,kwt,2016
84570,kwt,2017
85460,kwt,2018
86380,kwt,2019
534.8,kgz,1820
539.5,kgz,1821
544.1,kgz,1822
548.9,kgz,1823
553.6,kgz,1824
558.4,kgz,1825
563.2,kgz,1826
568.1,kgz,1827
573,kgz,1828
578,kgz,1829
583,kgz,1830
588,kgz,1831
593.1,kgz,1832
598.3,kgz,1833
603.4,kgz,1834
608.7,kgz,1835
613.9,kgz,1836
619.2,kgz,1837
624.6,kgz,1838
630,kgz,1839
635.5,kgz,1840
641,kgz,1841
646.5,kgz,1842
652.1,kgz,1843
657.8,kgz,1844
663.4,kgz,1845
669.2,kgz,1846
675,kgz,1847
680.8,kgz,1848
686.7,kgz,1849
692.7,kgz,1850
698.7,kgz,1851
704.7,kgz,1852
710.8,kgz,1853
717,kgz,1854
723.2,kgz,1855
729.4,kgz,1856
735.7,kgz,1857
742.1,kgz,1858
748.5,kgz,1859
755,kgz,1860
761.6,kgz,1861
768.1,kgz,1862
774.8,kgz,1863
781.5,kgz,1864
788.3,kgz,1865
795.1,kgz,1866
802,kgz,1867
808.9,kgz,1868
815.9,kgz,1869
823,kgz,1870
830.1,kgz,1871
837.3,kgz,1872
844.5,kgz,1873
851.8,kgz,1874
859.2,kgz,1875
866.7,kgz,1876
874.2,kgz,1877
881.7,kgz,1878
889.4,kgz,1879
897.1,kgz,1880
904.8,kgz,1881
912.7,kgz,1882
920.6,kgz,1883
928.5,kgz,1884
936.6,kgz,1885
944.7,kgz,1886
952.9,kgz,1887
961.1,kgz,1888
969.4,kgz,1889
977.8,kgz,1890
986.3,kgz,1891
994.8,kgz,1892
1003,kgz,1893
1012,kgz,1894
1021,kgz,1895
1030,kgz,1896
1039,kgz,1897
1048,kgz,1898
1057,kgz,1899
1066,kgz,1900
1075,kgz,1901
1084,kgz,1902
1094,kgz,1903
1103,kgz,1904
1113,kgz,1905
1122,kgz,1906
1132,kgz,1907
1142,kgz,1908
1152,kgz,1909
1162,kgz,1910
1172,kgz,1911
1182,kgz,1912
1192,kgz,1913
1214,kgz,1914
1236,kgz,1915
1259,kgz,1916
1282,kgz,1917
1306,kgz,1918
1330,kgz,1919
1354,kgz,1920
1379,kgz,1921
1404,kgz,1922
1430,kgz,1923
1456,kgz,1924
1483,kgz,1925
1510,kgz,1926
1538,kgz,1927
1566,kgz,1928
1595,kgz,1929
1624,kgz,1930
1654,kgz,1931
1684,kgz,1932
1715,kgz,1933
1746,kgz,1934
1779,kgz,1935
1811,kgz,1936
1844,kgz,1937
1878,kgz,1938
1913,kgz,1939
1948,kgz,1940
1984,kgz,1941
2020,kgz,1942
2057,kgz,1943
2095,kgz,1944
2133,kgz,1945
2172,kgz,1946
2212,kgz,1947
2253,kgz,1948
2294,kgz,1949
2336,kgz,1950
2381,kgz,1951
2427,kgz,1952
2474,kgz,1953
2521,kgz,1954
2570,kgz,1955
2619,kgz,1956
2670,kgz,1957
2721,kgz,1958
2774,kgz,1959
2827,kgz,1960
2881,kgz,1961
2937,kgz,1962
2993,kgz,1963
3051,kgz,1964
3110,kgz,1965
3170,kgz,1966
3231,kgz,1967
3293,kgz,1968
3356,kgz,1969
3421,kgz,1970
3487,kgz,1971
3554,kgz,1972
3622,kgz,1973
3615,kgz,1974
3608,kgz,1975
3601,kgz,1976
3593,kgz,1977
3586,kgz,1978
3579,kgz,1979
3572,kgz,1980
3565,kgz,1981
3558,kgz,1982
3551,kgz,1983
3544,kgz,1984
3536,kgz,1985
3529,kgz,1986
3522,kgz,1987
3515,kgz,1988
3508,kgz,1989
3501,kgz,1990
3177,kgz,1991
2710,kgz,1992
2292,kgz,1993
1833,kgz,1994
1717,kgz,1995
1812,kgz,1996
1964,kgz,1997
1977,kgz,1998
2021,kgz,1999
2107,kgz,2000
2196,kgz,2001
2170,kgz,2002
2288,kgz,2003
2418,kgz,2004
2383,kgz,2005
2429,kgz,2006
2616,kgz,2007
2783,kgz,2008
2827,kgz,2009
2783,kgz,2010
2921,kgz,2011
2866,kgz,2012
3136,kgz,2013
3242,kgz,2014
3369,kgz,2015
3501,kgz,2016
3643,kgz,2017
3793,kgz,2018
3952,kgz,2019
910,lao,1800
910,lao,1801
910,lao,1802
910,lao,1803
910,lao,1804
910,lao,1805
910,lao,1806
910,lao,1807
910,lao,1808
910,lao,1809
910,lao,1810
910,lao,1811
910,lao,1812
910,lao,1813
910,lao,1814
910,lao,1815
910,lao,1816
910,lao,1817
910,lao,1818
910,lao,1819
910,lao,1820
912,lao,1821
914.1,lao,1822
916.1,lao,1823
918.2,lao,1824
920.2,lao,1825
922.3,lao,1826
924.3,lao,1827
926.4,lao,1828
928.5,lao,1829
930.5,lao,1830
932.6,lao,1831
934.7,lao,1832
936.8,lao,1833
938.9,lao,1834
941,lao,1835
943.1,lao,1836
945.2,lao,1837
947.3,lao,1838
949.4,lao,1839
951.5,lao,1840
953.7,lao,1841
955.8,lao,1842
957.9,lao,1843
960.1,lao,1844
962.2,lao,1845
964.4,lao,1846
966.5,lao,1847
968.7,lao,1848
970.9,lao,1849
973,lao,1850
975.2,lao,1851
977.4,lao,1852
979.6,lao,1853
981.8,lao,1854
983.9,lao,1855
986.1,lao,1856
988.4,lao,1857
990.6,lao,1858
992.8,lao,1859
995,lao,1860
997.2,lao,1861
999.4,lao,1862
1002,lao,1863
1004,lao,1864
1006,lao,1865
1008,lao,1866
1011,lao,1867
1013,lao,1868
1015,lao,1869
1017,lao,1870
1020,lao,1871
1022,lao,1872
1024,lao,1873
1027,lao,1874
1029,lao,1875
1031,lao,1876
1033,lao,1877
1036,lao,1878
1038,lao,1879
1040,lao,1880
1043,lao,1881
1045,lao,1882
1047,lao,1883
1050,lao,1884
1052,lao,1885
1054,lao,1886
1057,lao,1887
1059,lao,1888
1062,lao,1889
1064,lao,1890
1066,lao,1891
1069,lao,1892
1071,lao,1893
1073,lao,1894
1076,lao,1895
1078,lao,1896
1081,lao,1897
1083,lao,1898
1085,lao,1899
1088,lao,1900
1090,lao,1901
1093,lao,1902
1095,lao,1903
1098,lao,1904
1100,lao,1905
1103,lao,1906
1105,lao,1907
1108,lao,1908
1110,lao,1909
1112,lao,1910
1115,lao,1911
1117,lao,1912
1120,lao,1913
1122,lao,1914
1125,lao,1915
1127,lao,1916
1130,lao,1917
1133,lao,1918
1135,lao,1919
1138,lao,1920
1140,lao,1921
1143,lao,1922
1145,lao,1923
1148,lao,1924
1150,lao,1925
1153,lao,1926
1156,lao,1927
1158,lao,1928
1161,lao,1929
1163,lao,1930
1166,lao,1931
1168,lao,1932
1171,lao,1933
1174,lao,1934
1176,lao,1935
1179,lao,1936
1182,lao,1937
1184,lao,1938
1187,lao,1939
1190,lao,1940
1192,lao,1941
1195,lao,1942
1198,lao,1943
1200,lao,1944
1203,lao,1945
1206,lao,1946
1208,lao,1947
1211,lao,1948
1214,lao,1949
1216,lao,1950
1232,lao,1951
1246,lao,1952
1260,lao,1953
1273,lao,1954
1287,lao,1955
1299,lao,1956
1311,lao,1957
1324,lao,1958
1335,lao,1959
1347,lao,1960
1360,lao,1961
1373,lao,1962
1386,lao,1963
1400,lao,1964
1413,lao,1965
1427,lao,1966
1440,lao,1967
1455,lao,1968
1469,lao,1969
1484,lao,1970
1499,lao,1971
1514,lao,1972
1528,lao,1973
1542,lao,1974
1555,lao,1975
1596,lao,1976
1629,lao,1977
1658,lao,1978
1699,lao,1979
1739,lao,1980
1769,lao,1981
1784,lao,1982
1795,lao,1983
1808,lao,1984
1823,lao,1985
1827,lao,1986
1831,lao,1987
1835,lao,1988
1840,lao,1989
1844,lao,1990
1847,lao,1991
1891,lao,1992
2025,lao,1993
2091,lao,1994
2142,lao,1995
2138,lao,1996
2194,lao,1997
2204,lao,1998
2316,lao,1999
2388,lao,2000
2462,lao,2001
2542,lao,2002
2624,lao,2003
2725,lao,2004
2848,lao,2005
3048,lao,2006
3237,lao,2007
3436,lao,2008
3640,lao,2009
3879,lao,2010
4133,lao,2011
4375,lao,2012
4646,lao,2013
4900,lao,2014
5184,lao,2015
5494,lao,2016
5806,lao,2017
6123,lao,2018
6461,lao,2019
790.3,lva,1800
791.2,lva,1801
792,lva,1802
792.8,lva,1803
793.6,lva,1804
794.5,lva,1805
795.3,lva,1806
796.1,lva,1807
797,lva,1808
797.8,lva,1809
798.6,lva,1810
799.5,lva,1811
800.3,lva,1812
801.1,lva,1813
802,lva,1814
802.8,lva,1815
803.6,lva,1816
804.5,lva,1817
805.3,lva,1818
806.1,lva,1819
807,lva,1820
812.1,lva,1821
817.2,lva,1822
822.4,lva,1823
827.6,lva,1824
832.9,lva,1825
838.1,lva,1826
843.4,lva,1827
848.8,lva,1828
854.2,lva,1829
859.6,lva,1830
865,lva,1831
870.5,lva,1832
876,lva,1833
881.5,lva,1834
887.1,lva,1835
892.7,lva,1836
898.4,lva,1837
904.1,lva,1838
909.8,lva,1839
915.6,lva,1840
921.4,lva,1841
927.2,lva,1842
933.1,lva,1843
939,lva,1844
944.9,lva,1845
950.9,lva,1846
956.9,lva,1847
963,lva,1848
969.1,lva,1849
975.2,lva,1850
981.4,lva,1851
987.6,lva,1852
993.9,lva,1853
1000,lva,1854
1007,lva,1855
1013,lva,1856
1019,lva,1857
1026,lva,1858
1032,lva,1859
1039,lva,1860
1045,lva,1861
1052,lva,1862
1059,lva,1863
1065,lva,1864
1072,lva,1865
1079,lva,1866
1086,lva,1867
1093,lva,1868
1100,lva,1869
1106,lva,1870
1113,lva,1871
1121,lva,1872
1128,lva,1873
1135,lva,1874
1142,lva,1875
1149,lva,1876
1156,lva,1877
1164,lva,1878
1171,lva,1879
1179,lva,1880
1186,lva,1881
1194,lva,1882
1201,lva,1883
1209,lva,1884
1216,lva,1885
1169,lva,1886
1367,lva,1887
1315,lva,1888
1223,lva,1889
1218,lva,1890
1116,lva,1891
1221,lva,1892
1384,lva,1893
1574,lva,1894
1456,lva,1895
1604,lva,1896
1577,lva,1897
1619,lva,1898
1718,lva,1899
1681,lva,1900
1723,lva,1901
1872,lva,1902
1743,lva,1903
1928,lva,1904
1706,lva,1905
1631,lva,1906
1567,lva,1907
1711,lva,1908
1777,lva,1909
1896,lva,1910
1752,lva,1911
1892,lva,1912
1988,lva,1913
1898,lva,1914
1954,lva,1915
1737,lva,1916
1525,lva,1917
1220,lva,1918
1123,lva,1919
1459,lva,1920
1678,lva,1921
1930,lva,1922
2065,lva,1923
2100,lva,1924
2199,lva,1925
2259,lva,1926
2415,lva,1927
2557,lva,1928
2566,lva,1929
2517,lva,1930
2437,lva,1931
2408,lva,1932
2551,lva,1933
2822,lva,1934
2920,lva,1935
3096,lva,1936
3250,lva,1937
3390,lva,1938
3218,lva,1939
3041,lva,1940
2984,lva,1941
2928,lva,1942
2873,lva,1943
2819,lva,1944
2766,lva,1945
2714,lva,1946
3016,lva,1947
3407,lva,1948
3722,lva,1949
4031,lva,1950
3981,lva,1951
4166,lva,1952
4274,lva,1953
4407,lva,1954
4700,lva,1955
5059,lva,1956
5073,lva,1957
5358,lva,1958
5205,lva,1959
5597,lva,1960
5813,lva,1961
5874,lva,1962
5654,lva,1963
6297,lva,1964
6574,lva,1965
6815,lva,1966
7041,lva,1967
7380,lva,1968
7413,lva,1969
7909,lva,1970
8040,lva,1971
8005,lva,1972
8596,lva,1973
8940,lva,1974
9476,lva,1975
9881,lva,1976
10070,lva,1977
10260,lva,1978
10750,lva,1979
11130,lva,1980
11530,lva,1981
11730,lva,1982
12270,lva,1983
12900,lva,1984
12770,lva,1985
13300,lva,1986
13530,lva,1987
14130,lva,1988
14850,lva,1989
13730,lva,1990
12040,lva,1991
8269,lva,1992
7996,lva,1993
8293,lva,1994
8323,lva,1995
8722,lva,1996
9602,lva,1997
10220,lva,1998
10790,lva,1999
11630,lva,2000
12630,lva,2001
13570,lva,2002
14620,lva,2003
15980,lva,2004
17770,lva,2005
19940,lva,2006
22050,lva,2007
21490,lva,2008
17920,lva,2009
18100,lva,2010
19520,lva,2011
20860,lva,2012
21790,lva,2013
22680,lva,2014
23740,lva,2015
24810,lva,2016
25910,lva,2017
27030,lva,2018
28190,lva,2019
1490,lbn,1800
1491,lbn,1801
1492,lbn,1802
1493,lbn,1803
1494,lbn,1804
1495,lbn,1805
1496,lbn,1806
1497,lbn,1807
1498,lbn,1808
1499,lbn,1809
1500,lbn,1810
1501,lbn,1811
1502,lbn,1812
1503,lbn,1813
1504,lbn,1814
1505,lbn,1815
1506,lbn,1816
1508,lbn,1817
1509,lbn,1818
1510,lbn,1819
1511,lbn,1820
1521,lbn,1821
1531,lbn,1822
1541,lbn,1823
1552,lbn,1824
1562,lbn,1825
1572,lbn,1826
1583,lbn,1827
1594,lbn,1828
1604,lbn,1829
1615,lbn,1830
1626,lbn,1831
1637,lbn,1832
1648,lbn,1833
1659,lbn,1834
1670,lbn,1835
1681,lbn,1836
1692,lbn,1837
1704,lbn,1838
1715,lbn,1839
1727,lbn,1840
1738,lbn,1841
1750,lbn,1842
1762,lbn,1843
1774,lbn,1844
1786,lbn,1845
1797,lbn,1846
1810,lbn,1847
1822,lbn,1848
1834,lbn,1849
1846,lbn,1850
1859,lbn,1851
1871,lbn,1852
1884,lbn,1853
1896,lbn,1854
1909,lbn,1855
1922,lbn,1856
1935,lbn,1857
1948,lbn,1858
1961,lbn,1859
1974,lbn,1860
1987,lbn,1861
2000,lbn,1862
2014,lbn,1863
2027,lbn,1864
2041,lbn,1865
2055,lbn,1866
2069,lbn,1867
2082,lbn,1868
2096,lbn,1869
2110,lbn,1870
2131,lbn,1871
2152,lbn,1872
2174,lbn,1873
2195,lbn,1874
2217,lbn,1875
2239,lbn,1876
2261,lbn,1877
2283,lbn,1878
2306,lbn,1879
2329,lbn,1880
2352,lbn,1881
2375,lbn,1882
2398,lbn,1883
2422,lbn,1884
2446,lbn,1885
2470,lbn,1886
2494,lbn,1887
2519,lbn,1888
2544,lbn,1889
2569,lbn,1890
2595,lbn,1891
2620,lbn,1892
2646,lbn,1893
2672,lbn,1894
2699,lbn,1895
2725,lbn,1896
2752,lbn,1897
2779,lbn,1898
2807,lbn,1899
2835,lbn,1900
2863,lbn,1901
2891,lbn,1902
2919,lbn,1903
2948,lbn,1904
2977,lbn,1905
3007,lbn,1906
3037,lbn,1907
3067,lbn,1908
3097,lbn,1909
3128,lbn,1910
3158,lbn,1911
3190,lbn,1912
3221,lbn,1913
3099,lbn,1914
2982,lbn,1915
2869,lbn,1916
2761,lbn,1917
2878,lbn,1918
3001,lbn,1919
3128,lbn,1920
3261,lbn,1921
3400,lbn,1922
3457,lbn,1923
3514,lbn,1924
3572,lbn,1925
3632,lbn,1926
3692,lbn,1927
3754,lbn,1928
3816,lbn,1929
3880,lbn,1930
3944,lbn,1931
4010,lbn,1932
4076,lbn,1933
4144,lbn,1934
4213,lbn,1935
4283,lbn,1936
4355,lbn,1937
4427,lbn,1938
4501,lbn,1939
4575,lbn,1940
4652,lbn,1941
4729,lbn,1942
4808,lbn,1943
4888,lbn,1944
4969,lbn,1945
5051,lbn,1946
5135,lbn,1947
5221,lbn,1948
5308,lbn,1949
5396,lbn,1950
4712,lbn,1951
4873,lbn,1952
5460,lbn,1953
6099,lbn,1954
6413,lbn,1955
6095,lbn,1956
6036,lbn,1957
5041,lbn,1958
5321,lbn,1959
5316,lbn,1960
5513,lbn,1961
5570,lbn,1962
5463,lbn,1963
5630,lbn,1964
6012,lbn,1965
6231,lbn,1966
5759,lbn,1967
6290,lbn,1968
6242,lbn,1969
6480,lbn,1970
6898,lbn,1971
7543,lbn,1972
7679,lbn,1973
7701,lbn,1974
5290,lbn,1975
2203,lbn,1976
3756,lbn,1977
3817,lbn,1978
4280,lbn,1979
4496,lbn,1980
4491,lbn,1981
2823,lbn,1982
3385,lbn,1983
