geo,year,child_mortality_rate_percent
cmr,1977,19.01
cmr,1978,18.86
cmr,1979,18.58
cmr,1980,18.19
cmr,1981,17.65
cmr,1982,17.02
cmr,1983,16.34
cmr,1984,15.64
cmr,1985,14.98
cmr,1986,14.42
cmr,1987,13.98
cmr,1988,13.69
cmr,1989,13.58
cmr,1990,13.62
cmr,1991,13.82
cmr,1992,14.09
cmr,1993,14.4
cmr,1994,14.71
cmr,1995,15
cmr,1996,15.22
cmr,1997,15.35
cmr,1998,15.36
cmr,1999,15.23
cmr,2000,14.92
cmr,2001,14.49
cmr,2002,13.98
cmr,2003,13.47
cmr,2004,12.97
cmr,2005,12.53
cmr,2006,12.12
cmr,2007,11.76
cmr,2008,11.38
cmr,2009,10.99
cmr,2010,10.6
cmr,2011,10.22
cmr,2012,9.87
cmr,2013,9.52
cmr,2014,9.17
cmr,2015,8.87
cmr,2016,10.55830137
cmr,2017,10.31189678
cmr,2018,10.07145641
cmr,2019,9.837354124
cmr,2020,9.609459814
cmr,2021,9.387131654
cmr,2022,9.168901966
cmr,2023,8.95400184
cmr,2024,8.741858057
cmr,2025,8.532508479
cmr,2026,8.325887584
cmr,2027,8.122654472
cmr,2028,7.92316363
cmr,2029,7.727355998
cmr,2030,7.535171286
cmr,2031,7.346233195
cmr,2032,7.160476203
cmr,2033,6.977939096
cmr,2034,6.798978205
cmr,2035,6.623847401
cmr,2036,6.453228871
cmr,2037,6.287385105
cmr,2038,6.127223534
cmr,2039,5.972909725
cmr,2040,5.825364344
cmr,2041,5.669097985
cmr,2042,5.521016493
cmr,2043,5.380473695
cmr,2044,5.246931114
cmr,2045,5.119311791
cmr,2046,4.996323382
cmr,2047,4.876888927
cmr,2048,4.759823777
cmr,2049,4.644589453
cmr,2050,4.530647476
cmr,2051,4.417997846
cmr,2052,4.307179043
cmr,2053,4.198837238
cmr,2054,4.093403216
cmr,2055,3.990984672
cmr,2056,3.891581605
cmr,2057,3.795732494
cmr,2058,3.703545034
cmr,2059,3.615773095
cmr,2060,3.533170547
cmr,2061,3.456706649
cmr,2062,3.386489098
cmr,2063,3.322410198
cmr,2064,3.264254558
cmr,2065,3.211483699
cmr,2066,3.163343752
cmr,2067,3.118757761
cmr,2068,3.076433378
cmr,2069,3.035509039
cmr,2070,2.995338569
cmr,2071,2.95538349
cmr,2072,2.915643802
cmr,2073,2.876119506
cmr,2074,2.836702905
cmr,2075,2.797286304
cmr,2076,2.757869704
cmr,2077,2.718668494
cmr,2078,2.679898067
cmr,2079,2.64188151
cmr,2080,2.604511126
cmr,2081,2.568110003
cmr,2082,2.532570445
cmr,2083,2.497892452
cmr,2084,2.463968328
cmr,2085,2.430582683
cmr,2086,2.397197037
cmr,2087,2.363919087
cmr,2088,2.330425746
cmr,2089,2.296932405
cmr,2090,2.263762151
cmr,2091,2.231238071
cmr,2092,2.199790947
cmr,2093,2.169743866
cmr,2094,2.141419915
cmr,2095,2.114819094
cmr,2096,2.090264491
cmr,2097,2.067756104
cmr,2098,2.047186238
cmr,2099,2.02866259
can,1800,33.347
can,1801,33.347
can,1802,33.347
can,1803,33.347
can,1804,33.347
can,1805,33.347
can,1806,33.347
can,1807,33.347
can,1808,33.347
can,1809,33.347
can,1810,33.347
can,1811,33.347
can,1812,33.347
can,1813,33.347
can,1814,33.347
can,1815,33.347
can,1816,33.347
can,1817,33.347
can,1818,33.347
can,1819,33.347
can,1820,33.347
can,1821,33.347
can,1822,33.347
can,1823,33.347
can,1824,33.347
can,1825,33.347
can,1826,33.347
can,1827,33.347
can,1828,33.347
can,1829,33.347
can,1830,33.347
can,1831,33.347
can,1832,33.126
can,1833,33.015
can,1834,32.904
can,1835,32.683
can,1836,32.572
can,1837,32.461
can,1838,32.35
can,1839,32.131
can,1840,32.022
can,1841,31.913
can,1842,31.804
can,1843,31.696
can,1844,31.696
can,1845,31.587
can,1846,31.478
can,1847,31.369
can,1848,31.369
can,1849,31.261
can,1850,31.152
can,1851,31.045
can,1852,31.045
can,1853,30.938
can,1854,30.938
can,1855,30.832
can,1856,30.832
can,1857,30.725
can,1858,30.725
can,1859,30.618
can,1860,30.618
can,1861,30.511
can,1862,30.405
can,1863,30.298
can,1864,30.191
can,1865,30.084
can,1866,29.98
can,1867,29.875
can,1868,29.77
can,1869,29.665
can,1870,29.56
can,1871,29.456
can,1872,29.246
can,1873,29.036
can,1874,28.83
can,1875,28.624
can,1876,28.419
can,1877,28.11
can,1878,27.906
can,1879,27.703
can,1880,27.501
can,1881,27.299
can,1882,27.198
can,1883,27.198
can,1884,27.097
can,1885,27.097
can,1886,26.996
can,1887,26.996
can,1888,26.996
can,1889,26.897
can,1890,26.897
can,1891,27.22903463
can,1892,27.56516813
can,1893,27.90545108
can,1894,28.24993471
can,1895,28.59867088
can,1896,28.95171208
can,1897,29.30911146
can,1898,29.67092282
can,1899,30.03720062
can,1900,30.408
can,1901,27.162
can,1902,21.659
can,1903,21.285
can,1904,16.782
can,1905,18.56389964
can,1906,20.535
can,1907,26.41862184
can,1908,33.988
can,1909,22.22
can,1910,28.26188822
can,1911,30.06061035
can,1912,26.16068065
can,1913,27.28278149
can,1914,26.14380109
can,1915,24.74305897
can,1916,26.78443475
can,1917,21.6031542
can,1918,21.96908861
can,1919,22.70358943
can,1920,26.42597826
can,1921,14.38614389
can,1922,14.32771547
can,1923,14.04931906
can,1924,12.65054358
can,1925,12.17588566
can,1926,13.18834136
can,1927,12.41356342
can,1928,11.99409888
can,1929,12.66681961
can,1930,12.38659218
can,1931,11.4750536
can,1932,9.804775072
can,1933,9.220124226
can,1934,9.113967385
can,1935,9.075307754
can,1936,8.543996291
can,1937,10.23677756
can,1938,8.563206792
can,1939,7.997912834
can,1940,7.701277357
can,1941,7.980830787
can,1942,7.235219343
can,1943,6.940105994
can,1944,6.791513926
can,1945,6.05986294
can,1946,6.051958462
can,1947,5.915650019
can,1948,5.324223898
can,1949,5.13
can,1950,4.87
can,1951,4.62
can,1952,4.39
can,1953,4.18
can,1954,3.99
can,1955,3.83
can,1956,3.7
can,1957,3.58
can,1958,3.47
can,1959,3.37
can,1960,3.26
can,1961,3.16
can,1962,3.05
can,1963,2.94
can,1964,2.82
can,1965,2.71
can,1966,2.6
can,1967,2.5
can,1968,2.39
can,1969,2.3
can,1970,2.2
can,1971,2.1
can,1972,1.99
can,1973,1.9
can,1974,1.8
can,1975,1.7
can,1976,1.6
can,1977,1.51
can,1978,1.42
can,1979,1.33
can,1980,1.25
can,1981,1.18
can,1982,1.12
can,1983,1.06
can,1984,1.01
can,1985,0.97
can,1986,0.94
can,1987,0.91
can,1988,0.88
can,1989,0.86
can,1990,0.83
can,1991,0.8
can,1992,0.77
can,1993,0.74
can,1994,0.72
can,1995,0.69
can,1996,0.67
can,1997,0.65
can,1998,0.64
can,1999,0.63
can,2000,0.62
can,2001,0.62
can,2002,0.62
can,2003,0.61
can,2004,0.61
can,2005,0.61
can,2006,0.6
can,2007,0.59
can,2008,0.58
can,2009,0.57
can,2010,0.56
can,2011,0.54
can,2012,0.53
can,2013,0.52
can,2014,0.5
can,2015,0.49
can,2016,0.48460919
can,2017,0.468661938
can,2018,0.453455254
can,2019,0.439185012
can,2020,0.425946656
can,2021,0.413735914
can,2022,0.402350511
can,2023,0.391490445
can,2024,0.381252301
can,2025,0.371534939
can,2026,0.362237791
can,2027,0.353359148
can,2028,0.344995451
can,2029,0.337046559
can,2030,0.329412897
can,2031,0.322093186
can,2032,0.315086143
can,2033,0.308390488
can,2034,0.301810349
can,2035,0.295442452
can,2036,0.289285943
can,2037,0.28314623
can,2038,0.277120041
can,2039,0.271206947
can,2040,0.265406522
can,2041,0.260295132
can,2042,0.255376625
can,2043,0.250747441
can,2044,0.24631114
can,2045,0.242164163
can,2046,0.23830651
can,2047,0.234545299
can,2048,0.230880529
can,2049,0.227408641
can,2050,0.223840312
can,2051,0.220368424
can,2052,0.216896537
can,2053,0.21352109
can,2054,0.210145644
can,2055,0.206770198
can,2056,0.203491193
can,2057,0.200212188
can,2058,0.197029624
can,2059,0.193943502
can,2060,0.190857379
can,2061,0.18796414
can,2062,0.1850709
can,2063,0.182274102
can,2064,0.179573744
can,2065,0.176873387
can,2066,0.174269472
can,2067,0.171761997
can,2068,0.169158082
can,2069,0.166650607
can,2070,0.164143133
can,2071,0.1617321
can,2072,0.159321067
can,2073,0.157102916
can,2074,0.154884766
can,2075,0.152666615
can,2076,0.150544906
can,2077,0.148519638
can,2078,0.14649437
can,2079,0.144372661
can,2080,0.142347394
can,2081,0.140418567
can,2082,0.138393299
can,2083,0.136464473
can,2084,0.134632088
can,2085,0.132799703
can,2086,0.130967317
can,2087,0.129231374
can,2088,0.127591871
can,2089,0.125855927
can,2090,0.124216425
can,2091,0.122673364
can,2092,0.121033861
can,2093,0.1194908
can,2094,0.11804418
can,2095,0.116501119
can,2096,0.115054499
can,2097,0.113607879
can,2098,0.112257701
can,2099,0.110907522
cpv,1800,39.471
cpv,1801,39.471
cpv,1802,39.471
cpv,1803,39.471
cpv,1804,39.471
cpv,1805,39.471
cpv,1806,39.471
cpv,1807,39.471
cpv,1808,39.471
cpv,1809,39.471
cpv,1810,39.471
cpv,1811,39.471
cpv,1812,39.471
cpv,1813,39.471
cpv,1814,39.471
cpv,1815,39.471
cpv,1816,39.471
cpv,1817,39.471
cpv,1818,39.471
cpv,1819,39.471
cpv,1820,39.471
cpv,1821,39.471
cpv,1822,39.471
cpv,1823,39.471
cpv,1824,39.471
cpv,1825,39.471
cpv,1826,39.471
cpv,1827,39.471
cpv,1828,39.471
cpv,1829,39.471
cpv,1830,39.471
cpv,1831,39.471
cpv,1832,39.471
cpv,1833,39.471
cpv,1834,39.471
cpv,1835,39.471
cpv,1836,39.471
cpv,1837,39.471
cpv,1838,39.471
cpv,1839,39.471
cpv,1840,39.471
cpv,1841,39.471
cpv,1842,39.471
cpv,1843,39.471
cpv,1844,39.471
cpv,1845,39.471
cpv,1846,39.471
cpv,1847,39.471
cpv,1848,39.471
cpv,1849,39.471
cpv,1850,39.471
cpv,1851,39.471
cpv,1852,39.471
cpv,1853,39.471
cpv,1854,39.471
cpv,1855,39.471
cpv,1856,39.471
cpv,1857,39.471
cpv,1858,39.471
cpv,1859,39.471
cpv,1860,39.471
cpv,1861,39.471
cpv,1862,39.471
cpv,1863,39.471
cpv,1864,39.471
cpv,1865,39.471
cpv,1866,39.471
cpv,1867,39.471
cpv,1868,39.471
cpv,1869,39.471
cpv,1870,39.471
cpv,1871,39.471
cpv,1872,39.471
cpv,1873,39.471
cpv,1874,39.471
cpv,1875,39.471
cpv,1876,39.471
cpv,1877,39.471
cpv,1878,39.471
cpv,1879,39.471
cpv,1880,39.471
cpv,1881,39.471
cpv,1882,39.471
cpv,1883,39.471
cpv,1884,39.471
cpv,1885,39.471
cpv,1886,39.471
cpv,1887,39.471
cpv,1888,39.471
cpv,1889,39.471
cpv,1890,39.471
cpv,1891,39.471
cpv,1892,39.471
cpv,1893,39.471
cpv,1894,39.469
cpv,1895,39.466
cpv,1896,39.46
cpv,1897,39.45
cpv,1898,39.434
cpv,1899,39.413
cpv,1900,39.385
cpv,1901,39.351
cpv,1902,39.311
cpv,1903,39.265
cpv,1904,39.212
cpv,1905,39.154
cpv,1906,39.089
cpv,1907,39.018
cpv,1908,38.941
cpv,1909,38.858
cpv,1910,38.772
cpv,1911,38.682
cpv,1912,38.591
cpv,1913,38.498
cpv,1914,38.405
cpv,1915,38.313
cpv,1916,38.22
cpv,1917,38.128
cpv,1918,38.035
cpv,1919,37.942
cpv,1920,37.85
cpv,1921,37.757
cpv,1922,37.664
cpv,1923,37.572
cpv,1924,37.479
cpv,1925,37.387
cpv,1926,37.294
cpv,1927,37.201
cpv,1928,37.109
cpv,1929,37.016
cpv,1930,36.94300961
cpv,1931,36.87091951
cpv,1932,36.79772807
cpv,1933,36.72543799
cpv,1934,36.65204549
cpv,1935,36.5785522
cpv,1936,35.48410011
cpv,1937,34.30006343
cpv,1938,33.25139161
cpv,1939,32.22368796
cpv,1940,31.11236828
cpv,1941,30.12564541
cpv,1942,29.15898987
cpv,1943,28.11268471
cpv,1944,27.18419638
cpv,1945,26.2738583
cpv,1946,25.28784458
cpv,1947,24.41283953
cpv,1948,23.55506603
cpv,1949,22.62559954
cpv,1950,21.80131786
cpv,1951,21.66930667
cpv,1952,21.53714159
cpv,1953,21.37949743
cpv,1954,21.11119552
cpv,1955,20.89938351
cpv,1956,20.66095262
cpv,1957,20.31464666
cpv,1958,20.02382356
cpv,1959,19.73471107
cpv,1960,19.54419591
cpv,1961,19.35551445
cpv,1962,19.16864909
cpv,1963,18.98358243
cpv,1964,18.80029719
cpv,1965,18.6187763
cpv,1966,18.43900282
cpv,1967,18.26095999
cpv,1968,18.0846312
cpv,1969,17.91
cpv,1970,16.43
cpv,1971,15.07
cpv,1972,13.85
cpv,1973,12.76
cpv,1974,11.8
cpv,1975,10.95
cpv,1976,10.23
cpv,1977,9.63
cpv,1978,9.14
cpv,1979,8.77
cpv,1980,8.52
cpv,1981,8.37
cpv,1982,8.26
cpv,1983,8.16
cpv,1984,8.02
cpv,1985,7.8
cpv,1986,7.51
cpv,1987,7.18
cpv,1988,6.82
cpv,1989,6.51
cpv,1990,6.28
cpv,1991,6.12
cpv,1992,6.03
cpv,1993,5.96
cpv,1994,5.86
cpv,1995,5.66
cpv,1996,5.35
cpv,1997,4.93
cpv,1998,4.43
cpv,1999,3.94
cpv,2000,3.52
cpv,2001,3.18
cpv,2002,2.95
cpv,2003,2.83
cpv,2004,2.77
cpv,2005,2.77
cpv,2006,2.8
cpv,2007,2.83
cpv,2008,2.84
cpv,2009,2.83
cpv,2010,2.79
cpv,2011,2.73
cpv,2012,2.66
cpv,2013,2.59
cpv,2014,2.51
cpv,2015,2.43
cpv,2016,2.110847314
cpv,2017,2.032665406
cpv,2018,1.957627685
cpv,2019,1.887187861
cpv,2020,1.822288153
cpv,2021,1.762681287
cpv,2022,1.707145594
cpv,2023,1.654377792
cpv,2024,1.604256214
cpv,2025,1.556370353
cpv,2026,1.510700512
cpv,2027,1.467130932
cpv,2028,1.425547169
cpv,2029,1.385740686
cpv,2030,1.347600651
cpv,2031,1.311112289
cpv,2032,1.276449664
cpv,2033,1.243219672
cpv,2034,1.211503271
cpv,2035,1.180819503
cpv,2036,1.151066396
cpv,2037,1.121957741
cpv,2038,1.093488612
cpv,2039,1.065561964
cpv,2040,1.038449236
cpv,2041,1.016051851
cpv,2042,0.99484777
cpv,2043,0.974928784
cpv,2044,0.956294894
cpv,2045,0.938762515
cpv,2046,0.922056269
cpv,2047,0.905992571
cpv,2048,0.890112458
cpv,2049,0.87441593
cpv,2050,0.858719403
cpv,2051,0.843022875
cpv,2052,0.827326347
cpv,2053,0.811905197
cpv,2054,0.796759424
cpv,2055,0.781797237
cpv,2056,0.767018635
cpv,2057,0.752607203
cpv,2058,0.738379356
cpv,2059,0.724518679
cpv,2060,0.71093338
cpv,2061,0.697807044
cpv,2062,0.685047878
cpv,2063,0.672747675
cpv,2064,0.66072285
cpv,2065,0.649156987
cpv,2066,0.637866502
cpv,2067,0.626851395
cpv,2068,0.616019873
cpv,2069,0.605463728
cpv,2070,0.594999377
cpv,2071,0.584810402
cpv,2072,0.574713221
cpv,2073,0.564891417
cpv,2074,0.555161405
cpv,2075,0.545706772
cpv,2076,0.53634393
cpv,2077,0.527256467
cpv,2078,0.518260796
cpv,2079,0.509540503
cpv,2080,0.501095587
cpv,2081,0.493017842
cpv,2082,0.485215474
cpv,2083,0.477780277
cpv,2084,0.470620457
cpv,2085,0.463736015
cpv,2086,0.457035158
cpv,2087,0.450517886
cpv,2088,0.444000615
cpv,2089,0.437483343
cpv,2090,0.431057864
cpv,2091,0.424724177
cpv,2092,0.41839049
cpv,2093,0.412240389
cpv,2094,0.406273872
cpv,2095,0.400490941
cpv,2096,0.394891595
cpv,2097,0.389384041
cpv,2098,0.384243658
cpv,2099,0.379195067
caf,1800,44.379
caf,1801,44.379
caf,1802,44.379
caf,1803,44.379
caf,1804,44.379
caf,1805,44.379
caf,1806,44.379
caf,1807,44.379
caf,1808,44.379
caf,1809,44.379
caf,1810,44.379
caf,1811,44.379
caf,1812,44.379
caf,1813,44.379
caf,1814,44.379
caf,1815,44.379
caf,1816,44.379
caf,1817,44.379
caf,1818,44.379
caf,1819,44.379
caf,1820,44.379
caf,1821,44.379
caf,1822,44.379
caf,1823,44.379
caf,1824,44.379
caf,1825,44.379
caf,1826,44.379
caf,1827,44.379
caf,1828,44.379
caf,1829,44.379
caf,1830,44.379
caf,1831,44.379
caf,1832,44.379
caf,1833,44.379
caf,1834,44.379
caf,1835,44.379
caf,1836,44.379
caf,1837,44.379
caf,1838,44.379
caf,1839,44.379
caf,1840,44.379
caf,1841,44.379
caf,1842,44.379
caf,1843,44.379
caf,1844,44.379
caf,1845,44.379
caf,1846,44.379
caf,1847,44.379
caf,1848,44.379
caf,1849,44.379
caf,1850,44.379
caf,1851,44.379
caf,1852,44.379
caf,1853,44.379
caf,1854,44.379
caf,1855,44.379
caf,1856,44.379
caf,1857,44.379
caf,1858,44.379
caf,1859,44.379
caf,1860,44.379
caf,1861,44.379
caf,1862,44.379
caf,1863,44.379
caf,1864,44.379
caf,1865,44.379
caf,1866,44.379
caf,1867,44.379
caf,1868,44.379
caf,1869,44.379
caf,1870,44.379
caf,1871,44.379
caf,1872,44.379
caf,1873,44.379
caf,1874,44.379
caf,1875,44.379
caf,1876,44.379
caf,1877,44.379
caf,1878,44.379
caf,1879,44.379
caf,1880,44.379
caf,1881,44.379
caf,1882,44.379
caf,1883,44.379
caf,1884,44.379
caf,1885,44.379
caf,1886,44.379
caf,1887,44.379
caf,1888,44.379
caf,1889,44.379
caf,1890,44.379
caf,1891,44.379
caf,1892,44.379
caf,1893,44.379
caf,1894,44.378
caf,1895,44.374
caf,1896,44.367
caf,1897,44.356
caf,1898,44.339
caf,1899,44.314
caf,1900,44.283
caf,1901,44.245
caf,1902,44.2
caf,1903,44.148
caf,1904,44.089
caf,1905,44.023
caf,1906,43.95
caf,1907,43.87
caf,1908,43.783
caf,1909,43.691
caf,1910,43.593
caf,1911,43.493
caf,1912,43.39
caf,1913,43.286
caf,1914,43.181
caf,1915,43.077
caf,1916,42.973
caf,1917,42.869
caf,1918,42.765
caf,1919,42.661
caf,1920,42.63669623
caf,1921,42.61099919
caf,1922,42.5859145
caf,1923,42.5604403
caf,1924,42.53457657
caf,1925,42.50832332
caf,1926,42.48168055
caf,1927,42.45464827
caf,1928,42.4262096
caf,1929,42.3983964
caf,1930,42.37019368
caf,1931,42.34160144
caf,1932,42.31261968
caf,1933,42.28324839
caf,1934,42.25348759
caf,1935,42.22230731
caf,1936,42.19176559
caf,1937,42.16083435
caf,1938,42.1295136
caf,1939,42.09780332
caf,1940,42.06570352
caf,1941,42.03321421
caf,1942,41.9992923
caf,1943,41.96602207
caf,1944,41.93236232
caf,1945,41.89831304
caf,1946,41.86387425
caf,1947,40.94920993
caf,1948,40.17019361
caf,1949,39.27830821
caf,1950,38.12216967
caf,1951,36.99994562
caf,1952,35.91064501
caf,1953,34.85330565
caf,1954,33.82699334
caf,1955,32.83080106
caf,1956,31.86384818
caf,1957,30.92527975
caf,1958,30.01426566
caf,1959,29.13
caf,1960,28.58
caf,1961,28.02
caf,1962,27.41
caf,1963,26.8
caf,1964,26.16
caf,1965,25.47
caf,1966,24.77
caf,1967,24.08
caf,1968,23.42
caf,1969,22.81
caf,1970,22.23
caf,1971,21.67
caf,1972,21.17
caf,1973,20.71
caf,1974,20.3
caf,1975,19.91
caf,1976,19.55
caf,1977,19.21
caf,1978,18.87
caf,1979,18.58
caf,1980,18.33
caf,1981,18.11
caf,1982,17.96
caf,1983,17.85
caf,1984,17.78
caf,1985,17.74
caf,1986,17.72
caf,1987,17.69
caf,1988,17.67
caf,1989,17.65
caf,1990,17.63
caf,1991,17.59
caf,1992,17.58
caf,1993,17.59
caf,1994,17.62
caf,1995,17.66
caf,1996,17.7
caf,1997,17.69
caf,1998,17.64
caf,1999,17.57
caf,2000,17.48
caf,2001,17.34
caf,2002,17.2
caf,2003,17.05
caf,2004,16.85
caf,2005,16.65
caf,2006,16.42
caf,2007,16.17
caf,2008,15.88
caf,2009,15.5
caf,2010,15.09
caf,2011,14.66
caf,2012,14.23
caf,2013,13.86
caf,2014,13.44
caf,2015,13.05
caf,2016,13.79357244
caf,2017,13.44810225
caf,2018,13.1118602
caf,2019,12.78222899
caf,2020,12.45690152
caf,2021,12.13467365
caf,2022,11.81533874
caf,2023,11.4978984
caf,2024,11.18116087
caf,2025,10.86324793
caf,2026,10.54268503
caf,2027,10.2196811
caf,2028,9.895035237
caf,2029,9.569739638
caf,2030,9.245175049
caf,2031,8.923206629
caf,2032,8.605984978
caf,2033,8.295454737
caf,2034,7.992964445
caf,2035,7.698976852
caf,2036,7.41317167
caf,2037,7.134645119
caf,2038,6.863276452
caf,2039,6.599820626
caf,2040,6.345514603
caf,2041,6.108894621
caf,2042,5.883347988
caf,2043,5.669166108
caf,2044,5.466543249
caf,2045,5.275188009
caf,2046,5.094614714
caf,2047,4.923366344
caf,2048,4.759888746
caf,2049,4.603210572
caf,2050,4.451971938
caf,2051,4.305104363
caf,2052,4.162510712
caf,2053,4.023996716
caf,2054,3.889659509
caf,2055,3.759693362
caf,2056,3.63487535
caf,2057,3.516079685
caf,2058,3.404277715
caf,2059,3.299857978
caf,2060,3.203694684
caf,2061,3.116370643
caf,2062,3.037594451
caf,2063,2.966686164
caf,2064,2.902674436
caf,2065,2.844490787
caf,2066,2.790872466
caf,2067,2.740556723
caf,2068,2.692280807
caf,2069,2.644976237
caf,2070,2.597963072
caf,2071,2.551047041
caf,2072,2.504810952
caf,2073,2.459449076
caf,2074,2.414864276
caf,2075,2.370959419
caf,2076,2.327831639
caf,2077,2.285383801
caf,2078,2.243713041
caf,2079,2.202819358
caf,2080,2.162508482
caf,2081,2.122586145
caf,2082,2.083149482
caf,2083,2.044101356
caf,2084,2.005927443
caf,2085,1.96901628
caf,2086,1.933756406
caf,2087,1.900536359
caf,2088,1.869647544
caf,2089,1.84108996
caf,2090,1.814960742
caf,2091,1.790774216
caf,2092,1.768433249
caf,2093,1.747646436
caf,2094,1.728025239
caf,2095,1.709569658
caf,2096,1.692085422
caf,2097,1.675669668
caf,2098,1.660128126
caf,2099,1.64555793
tcd,1800,43.179
tcd,1801,43.179
tcd,1802,43.179
tcd,1803,43.179
tcd,1804,43.179
tcd,1805,43.179
tcd,1806,43.179
tcd,1807,43.179
tcd,1808,43.179
tcd,1809,43.179
tcd,1810,43.179
tcd,1811,43.179
tcd,1812,43.179
tcd,1813,43.179
tcd,1814,43.179
tcd,1815,43.179
tcd,1816,43.179
tcd,1817,43.179
tcd,1818,43.179
tcd,1819,43.179
tcd,1820,43.179
tcd,1821,43.179
tcd,1822,43.179
tcd,1823,43.179
tcd,1824,43.179
tcd,1825,43.179
tcd,1826,43.179
tcd,1827,43.179
tcd,1828,43.179
tcd,1829,43.179
tcd,1830,43.179
tcd,1831,43.179
tcd,1832,43.179
tcd,1833,43.179
tcd,1834,43.179
tcd,1835,43.179
tcd,1836,43.179
tcd,1837,43.179
tcd,1838,43.179
tcd,1839,43.179
tcd,1840,43.179
tcd,1841,43.179
tcd,1842,43.179
tcd,1843,43.179
tcd,1844,43.179
tcd,1845,43.179
tcd,1846,43.179
tcd,1847,43.179
tcd,1848,43.179
tcd,1849,43.179
tcd,1850,43.179
tcd,1851,43.179
tcd,1852,43.179
tcd,1853,43.179
tcd,1854,43.179
tcd,1855,43.179
tcd,1856,43.179
tcd,1857,43.179
tcd,1858,43.179
tcd,1859,43.179
tcd,1860,43.179
tcd,1861,43.179
tcd,1862,43.179
tcd,1863,43.179
tcd,1864,43.179
tcd,1865,43.179
tcd,1866,43.179
tcd,1867,43.179
tcd,1868,43.179
tcd,1869,43.179
tcd,1870,43.179
tcd,1871,43.179
tcd,1872,43.179
tcd,1873,43.179
tcd,1874,43.179
tcd,1875,43.179
tcd,1876,43.179
tcd,1877,43.179
tcd,1878,43.179
tcd,1879,43.179
tcd,1880,43.179
tcd,1881,43.179
tcd,1882,43.179
tcd,1883,43.179
tcd,1884,43.179
tcd,1885,43.179
tcd,1886,43.179
tcd,1887,43.179
tcd,1888,43.179
tcd,1889,43.179
tcd,1890,43.179
tcd,1891,43.179
tcd,1892,43.179
tcd,1893,43.179
tcd,1894,43.178
tcd,1895,43.175
tcd,1896,43.168
tcd,1897,43.157
tcd,1898,43.14
tcd,1899,43.116
tcd,1900,43.086
tcd,1901,43.049
tcd,1902,43.005
tcd,1903,42.954
tcd,1904,42.897
tcd,1905,42.833
tcd,1906,42.762
tcd,1907,42.684
tcd,1908,42.6
tcd,1909,42.509
tcd,1910,42.415
tcd,1911,42.317
tcd,1912,42.217
tcd,1913,42.115
tcd,1914,42.014
tcd,1915,41.913
tcd,1916,41.811
tcd,1917,41.71
tcd,1918,41.609
tcd,1919,41.507
tcd,1920,41.406
tcd,1921,41.305
tcd,1922,41.204
tcd,1923,41.102
tcd,1924,41.001
tcd,1925,40.9
tcd,1926,40.798
tcd,1927,40.697
tcd,1928,40.596
tcd,1929,40.494
tcd,1930,40.393
tcd,1931,40.292
tcd,1932,40.19
tcd,1933,40.0406089
tcd,1934,39.89146164
tcd,1935,39.74156183
tcd,1936,39.59290343
tcd,1937,39.44448887
tcd,1938,39.29532539
tcd,1939,39.1473997
tcd,1940,38.99971784
tcd,1941,38.85129068
tcd,1942,38.7040977
tcd,1943,38.55714855
tcd,1944,38.40945771
tcd,1945,38.26299743
tcd,1946,37.07862663
tcd,1947,35.8106424
tcd,1948,34.68492131
tcd,1949,33.5843911
tcd,1950,32.4052716
tcd,1951,32.17671309
tcd,1952,31.84517955
tcd,1953,31.37499276
tcd,1954,30.97109378
tcd,1955,30.43004247
tcd,1956,29.8543112
tcd,1957,29.34586533
tcd,1958,28.70976688
tcd,1959,28.07999985
tcd,1960,27.90201549
tcd,1961,27.72511601
tcd,1962,27.54929496
tcd,1963,27.37454596
tcd,1964,27.20086265
tcd,1965,27.02823869
tcd,1966,26.8566678
tcd,1967,26.68614373
tcd,1968,26.51666027
tcd,1969,26.34821124
tcd,1970,25.96189136
tcd,1971,25.5955232
tcd,1972,25.23
tcd,1973,25.1
tcd,1974,24.95
tcd,1975,24.81
tcd,1976,24.67
tcd,1977,24.53
tcd,1978,24.37
tcd,1979,24.2
tcd,1980,24.01
tcd,1981,23.81
tcd,1982,23.6
tcd,1983,23.35
tcd,1984,23.09
tcd,1985,22.82
tcd,1986,22.55
tcd,1987,22.28
tcd,1988,22.01
tcd,1989,21.73
tcd,1990,21.46
tcd,1991,21.2
tcd,1992,20.94
tcd,1993,20.7
tcd,1994,20.48
tcd,1995,20.27
tcd,1996,20.06
tcd,1997,19.83
tcd,1998,19.58
tcd,1999,19.3
tcd,2000,19.02
tcd,2001,18.73
tcd,2002,18.46
tcd,2003,18.19
tcd,2004,17.94
tcd,2005,17.7
tcd,2006,17.46
tcd,2007,17.15
tcd,2008,16.8
tcd,2009,16.4
tcd,2010,16.01
tcd,2011,15.6
tcd,2012,15.16
tcd,2013,14.71
tcd,2014,14.29
tcd,2015,13.87
tcd,2016,14.54319698
tcd,2017,14.31809745
tcd,2018,14.09683626
tcd,2019,13.87631944
tcd,2020,13.65352538
tcd,2021,13.42631718
tcd,2022,13.19568878
tcd,2023,12.96315272
tcd,2024,12.72982713
tcd,2025,12.49888679
tcd,2026,12.27404804
tcd,2027,12.05834117
tcd,2028,11.85327813
tcd,2029,11.65893834
tcd,2030,11.47343504
tcd,2031,11.29403408
tcd,2032,11.11662493
tcd,2033,10.93820586
tcd,2034,10.75731439
